pair,marker,sample_idx,dist1_mm,dist2_mm,delta_mm,true_mm,error_mm
0_-10,2,17,879.3012941825913,977.5201178528848,98.21882367029355,100,1.7811763297064545
0_-10,2,18,879.3012941825913,977.0404279375194,97.73913375492816,100,2.2608662450718384
0_-10,2,19,879.3320269604911,977.0404279375194,97.7084009770283,100,2.2915990229716954
0_-10,2,20,879.3794337456698,977.6721663728162,98.29273262714639,100,1.7072673728536074
0_-10,2,21,879.3794337456698,977.3543573023928,97.97492355672307,100,2.02507644327693
0_-10,2,22,879.368581103798,977.3543573023928,97.98577619859486,100,2.0142238014051372
0_-10,2,23,879.397031479656,977.3686682133765,97.97163673372052,100,2.0283632662794844
0_-10,2,24,879.397031479656,977.5312068532063,98.1341753735503,100,1.8658246264496938
0_-10,2,25,879.4295898092815,977.3235856142564,97.8939958049749,100,2.1060041950250934
0_-10,2,26,879.4295898092815,977.2660719245114,97.83648211522984,100,2.163517884770158
0_-10,2,27,879.2786840662412,977.2660719245114,97.98738785827015,100,2.0126121417298464
0_-10,2,28,879.2786840662412,977.4253017607012,98.14661769446002,100,1.8533823055399807
0_-10,2,29,879.3163986034738,977.4481127353067,98.13171413183295,100,1.8682858681670496
0_-10,2,30,879.0599976118888,977.498531073346,98.43853346145727,100,1.5614665385427315
0_-10,2,31,879.3215080940035,977.498531073346,98.1770229793425,100,1.822977020657504
0_-10,2,32,879.441437382843,977.3705801297424,97.9291427468994,100,2.0708572531005984
0_-10,2,33,879.2659736804219,977.3185231630729,98.05254948265099,100,1.9474505173490115
0_-10,2,34,879.2659736804219,977.304078148143,98.03810446772115,100,1.9618955322788452
0_-10,2,35,879.5522172230868,977.304078148143,97.75186092505623,100,2.248139074943765
0_-10,2,36,879.3532204208617,977.4331295601485,98.07990913928677,100,1.9200908607132305
0_-10,2,37,879.2992851156441,977.2824865552616,97.98320143961746,100,2.01679856038254
0_-10,2,38,879.2992851156441,977.3687125443037,98.06942742865954,100,1.9305725713404627
0_-10,2,39,879.3514029577416,977.3687125443037,98.01730958656208,100,1.982690413437922
0_-10,2,40,879.3507668960066,977.7322842611594,98.38151736515283,100,1.6184826348471688
0_-10,2,41,879.3507668960066,977.2895503570218,97.93878346101519,100,2.0612165389848087
0_-10,2,42,879.3607227603547,977.2895503570218,97.92882759666702,100,2.07117240333298
0_-10,2,43,879.3577733304841,977.2800596847699,97.9222863542858,100,2.077713645714198
0_-10,2,44,879.4225960343372,977.1593897853353,97.73679375099812,100,2.2632062490018825
0_-10,2,45,879.4122803954705,977.3909047591872,97.97862436371668,100,2.0213756362833237
0_-10,2,46,879.4122803954705,977.3909047591872,97.97862436371668,100,2.0213756362833237
0_-10,2,47,879.4876393322834,977.3018970675427,97.81425773525928,100,2.1857422647407247
0_-10,2,48,879.3283759724335,977.4692065702651,98.14083059783161,100,1.8591694021683907
0_-10,2,49,879.2597248736669,977.447558673782,98.18783380011519,100,1.812166199884814
0_-10,2,50,879.2597248736669,977.3864215134945,98.12669663982763,100,1.8733033601723719
0_-10,2,51,879.2321844442997,977.3864215134945,98.15423706919478,100,1.845762930805222
0_-10,2,52,879.3983030089605,977.2875500989614,97.88924709000094,100,2.1107529099990643
0_-10,2,53,879.3983030089605,977.1343953241462,97.73609231518572,100,2.263907684814285
0_-10,2,54,879.4648263727056,977.4347201421708,97.96989376946522,100,2.030106230534784
0_-10,2,55,879.3398481955479,977.4347201421708,98.0948719466229,100,1.9051280533770978
0_-10,2,56,879.2442726062608,977.3659816120124,98.12170900575165,100,1.8782909942483457
0_-10,2,57,879.2907935221897,977.4120328467732,98.12123932458348,100,1.8787606754165154
0_-10,2,58,879.2907935221897,977.3773055853136,98.0865120631239,100,1.9134879368760949
0_-10,2,59,879.4348381927766,977.3773055853136,97.94246739253697,100,2.057532607463031
0_-10,2,60,879.1563288581475,977.2444827053716,98.08815384722413,100,1.9118461527758654
0_-10,2,61,879.3501466635976,977.2444827053716,97.89433604177407,100,2.105663958225932
0_-10,2,62,879.3501466635976,977.5225954705268,98.1724488069292,100,1.8275511930708035
0_-10,2,63,879.184929399101,977.5225954705268,98.33766607142582,100,1.662333928574185
0_-10,2,64,879.184929399101,977.4503786323287,98.26544923322774,100,1.7345507667722586
0_-10,2,65,879.2038086731501,977.5848642730801,98.38105559993005,100,1.6189444000699496
0_-10,2,66,879.5242643911649,977.237899513397,97.71363512223206,100,2.2863648777679373
0_-10,2,67,879.3313193964667,977.5376751357073,98.20635573924062,100,1.793644260759379
0_-10,2,68,879.302148343828,977.5376751357073,98.23552679187935,100,1.7644732081206485
0_-10,2,69,879.3618728290953,977.598292424116,98.23641959502072,100,1.7635804049792796
0_-10,2,70,879.3618728290953,977.2927176917615,97.93084486266616,100,2.069155137333837
0_-10,2,71,879.3713979579147,977.2927176917615,97.92131973384676,100,2.078680266153242
0_-10,2,72,879.2821031797519,977.5947720020899,98.31266882233808,100,1.6873311776619175
0_-10,2,73,879.223326496603,977.5947720020899,98.37144550548692,100,1.6285544945130823
0_-10,2,74,879.1530341870869,977.5256279206171,98.37259373353027,100,1.627406266469734
0_-10,2,75,879.1530341870869,977.5256279206171,98.37259373353027,100,1.627406266469734
0_-10,2,76,879.1721028681136,977.309655303145,98.13755243503135,100,1.8624475649686474
0_-10,2,77,879.1721028681136,977.2896698060019,98.11756693788834,100,1.8824330621116587
0_-10,2,78,879.316727129634,977.2218550106069,97.90512788097283,100,2.0948721190271726
0_-10,2,79,879.4172000920764,977.2218550106069,97.80465491853045,100,2.1953450814695543
0_-10,2,80,879.3486873482764,977.5500538854737,98.20136653719737,100,1.798633462802627
0_-10,2,81,879.3224833284537,977.6169410757435,98.29445774728981,100,1.7055422527101882
0_-10,2,82,879.3224833284537,977.5094555937202,98.18697226526649,100,1.8130277347335095
0_-10,2,83,879.1809643473766,977.5094555937202,98.32849124634356,100,1.6715087536564397
0_-10,2,84,879.3627046523837,977.4645377339772,98.10183308159344,100,1.8981669184065595
0_-10,2,85,879.3627046523837,977.5874766422131,98.22477198982938,100,1.775228010170622
0_-10,2,86,879.6202680559294,977.7532660340954,98.13299797816603,100,1.8670020218339687
0_-10,2,87,879.323261827493,977.7532660340954,98.43000420660246,100,1.5699957933975384
0_-10,2,88,879.2039826836589,977.4407220008551,98.23673931719622,100,1.7632606828037751
0_-10,2,89,879.2039826836589,977.2169329277554,98.01295024409649,100,1.987049755903513
0_-10,2,90,879.2667123487148,977.4158366686497,98.14912431993491,100,1.8508756800650872
0_-10,2,91,879.3908564418838,977.4158366686497,98.02498022676593,100,1.9750197732340666
0_-10,2,92,879.2327107818132,977.3829728270028,98.1502620451896,100,1.8497379548103936
0_-10,2,93,879.2103947897627,977.5032868719519,98.29289208218916,100,1.7071079178108448
0_-10,2,94,879.2103947897627,977.5497396783038,98.33934488854106,100,1.6606551114589365
0_-10,2,95,879.1086397911092,977.5497396783038,98.44109988719458,100,1.5589001128054178
0_-10,2,96,879.4366200590725,977.5748485530517,98.13822849397911,100,1.8617715060208866
0_-10,2,97,879.3235480253661,977.188757843654,97.8652098182879,100,2.1347901817121056
0_-10,2,98,879.3235480253661,977.390936586842,98.06738856147592,100,1.9326114385240771
0_-10,2,99,879.1127189009683,977.390936586842,98.27821768587376,100,1.7217823141262443
0_-10,2,100,879.355911835983,977.4554280151837,98.09951617920069,100,1.9004838207993089
-10_+10,1,1,974.9962331806242,776.8840236464276,198.1122095341966,200,1.8877904658033913
-10_+10,1,2,974.4569660236292,776.8840236464276,197.57294237720157,200,2.4270576227984293
-10_+10,1,3,974.4569660236292,776.9455961467387,197.5113698768905,200,2.4886301231094876
-10_+10,1,4,974.9475526189159,776.9455961467387,198.0019564721772,200,1.9980435278228015
-10_+10,1,5,975.0900560514931,776.8800738115416,198.2099822399515,200,1.7900177600484994
-10_+10,1,6,974.8559579263435,776.8498136840246,198.0061442423189,200,1.9938557576811036
-10_+10,1,7,974.8559579263435,776.9101491813599,197.94580874498365,200,2.054191255016349
-10_+10,1,8,974.8559579263435,776.6764653606247,198.17949256571887,200,1.8205074342811258
-10_+10,1,9,975.0379745298794,776.802746149123,198.23522838075644,200,1.764771619243561
-10_+10,1,10,974.8579529530723,776.802746149123,198.05520680394932,200,1.9447931960506821
-10_+10,1,11,974.8579529530723,776.7478756489812,198.11007730409108,200,1.889922695908922
-10_+10,1,12,975.0652246581029,776.7478756489812,198.3173490091217,200,1.682650990878301
-10_+10,1,13,974.9958100183059,776.8868094074511,198.10900061085476,200,1.890999389145236
-10_+10,1,14,975.1258289599177,776.7443389321851,198.38149002773264,200,1.6185099722673613
-10_+10,1,15,975.1258289599177,776.858642653614,198.26718630630376,200,1.7328136936962437
-10_+10,1,16,974.9606657380305,776.8402428690671,198.12042286896337,200,1.8795771310366263
-10_+10,1,17,974.801944129132,776.7593804660812,198.04256366305083,200,1.957436336949172
-10_+10,1,18,975.3014584915825,776.7593804660812,198.54207802550127,200,1.4579219744987313
-10_+10,1,19,975.3014584915825,776.6352196956113,198.66623879597114,200,1.3337612040288604
-10_+10,1,20,974.9037635601927,776.788005937625,198.11575762256768,200,1.8842423774323152
-10_+10,1,21,974.7923926775522,776.788005937625,198.0043867399272,200,1.995613260072787
-10_+10,1,22,974.7923926775522,776.7781400372164,198.01425264033583,200,1.985747359664174
-10_+10,1,23,974.846655624993,776.8296234441879,198.01703218080513,200,1.9829678191948688
-10_+10,1,24,974.9050913938219,776.8296234441879,198.075467949634,200,1.9245320503659968
-10_+10,1,25,974.951210375987,776.8051445264254,198.14606584956164,200,1.8539341504383628
-10_+10,1,26,974.8724473444954,776.8051445264254,198.06730281807006,200,1.9326971819299388
-10_+10,1,27,974.8724473444954,776.8191921470703,198.05325519742507,200,1.9467448025749263
-10_+10,1,28,975.1010605511557,776.7555525092567,198.34550804189894,200,1.6544919581010618
-10_+10,1,29,975.0120251022674,776.7628066177623,198.24921848450515,200,1.7507815154948503
-10_+10,1,30,975.0332103473346,776.7628066177623,198.2704037295723,200,1.7295962704276917
-10_+10,1,31,975.0332103473346,776.7458814322296,198.28732891510504,200,1.7126710848949642
-10_+10,1,32,974.9420824149472,776.7180091900341,198.22407322491313,200,1.775926775086873
-10_+10,1,33,975.0205829681724,776.6593426085549,198.36124035961757,200,1.6387596403824318
-10_+10,1,34,975.020744001821,776.6593426085549,198.36140139326608,200,1.6385986067339218
-10_+10,1,35,975.020744001821,776.6630090340324,198.3577349677886,200,1.6422650322114123
-10_+10,1,36,974.9914357768114,776.7416496302111,198.2497861466003,200,1.750213853399714
-10_+10,1,37,974.9945170847748,776.7341005104581,198.26041657431665,200,1.7395834256833496
-10_+10,1,38,975.1126066918725,776.7571208775663,198.35548581430623,200,1.6445141856937653
-10_+10,1,39,975.1126066918725,776.7571208775663,198.35548581430623,200,1.6445141856937653
-10_+10,1,40,975.0355005746494,776.7365448364296,198.29895573821977,200,1.7010442617802255
-10_+10,1,41,974.9968459291016,776.7979405736442,198.19890535545744,200,1.8010946445425589
-10_+10,1,42,974.9968459291016,776.7979405736442,198.19890535545744,200,1.8010946445425589
-10_+10,1,43,975.1220443996981,776.8559234134967,198.26612098620137,200,1.733879013798628
-10_+10,1,44,974.9508905597513,776.8559234134967,198.0949671462546,200,1.9050328537454106
-10_+10,1,45,975.1723866031776,776.8549645197443,198.31742208343337,200,1.682577916566629
-10_+10,1,46,975.1723866031776,776.8549645197443,198.31742208343337,200,1.682577916566629
-10_+10,1,47,974.8754092552746,776.7941977124289,198.08121154284572,200,1.9187884571542781
-10_+10,1,48,974.9520298846246,776.7934747971957,198.1585550874289,200,1.8414449125710917
-10_+10,1,49,974.9545781875842,776.8103281633429,198.14425002424127,200,1.8557499757587266
-10_+10,1,50,975.0598524078755,776.8103281633429,198.2495242445326,200,1.7504757554673915
-10_+10,1,51,975.0598524078755,776.6511520480624,198.4087003598131,200,1.5912996401868895
-10_+10,1,52,974.94399486763,776.8025735935261,198.1414212741039,200,1.858578725896109
-10_+10,1,53,975.0603072726024,776.7126037916379,198.34770348096447,200,1.6522965190355308
-10_+10,1,54,975.0678701686973,776.7126037916379,198.35526637705937,200,1.6447336229406346
-10_+10,1,55,975.0678701686973,776.8831788094487,198.18469135924852,200,1.815308640751482
-10_+10,1,56,974.9905141918372,776.573738126727,198.41677606511018,200,1.5832239348898156
-10_+10,1,57,975.0847150662487,776.6323935668978,198.4523214993509,200,1.5476785006491127
-10_+10,1,58,974.7947238438281,776.6323935668978,198.16233027693033,200,1.8376697230696664
-10_+10,1,59,974.7947238438281,776.6809410135799,198.11378283024828,200,1.886217169751717
-10_+10,1,60,975.2031853605471,776.6809410135799,198.52224434696723,200,1.477755653032773
-10_+10,1,61,975.2031853605471,776.6937160758886,198.5094692846585,200,1.4905307153414924
-10_+10,1,62,974.8789218184095,776.6937160758886,198.1852057425209,200,1.8147942574790932
-10_+10,1,63,974.8789218184095,776.7946357953433,198.08428602306617,200,1.91571397693383
-10_+10,1,64,974.8276891429992,776.8334711376801,197.9942180053191,200,2.0057819946808877
-10_+10,1,65,975.0042783000109,776.8699975189328,198.13428078107813,200,1.8657192189218677
-10_+10,1,66,975.119070412229,776.8336258476171,198.2854445646119,200,1.7145554353880925
-10_+10,1,67,975.2956463751749,776.8336258476171,198.4620205275578,200,1.5379794724422027
-10_+10,1,68,975.2956463751749,776.7249728998263,198.5706734753486,200,1.429326524651401
-10_+10,1,69,974.8107766282309,776.7800388067647,198.03073782146623,200,1.9692621785337678
-10_+10,1,70,974.8655010029125,776.7800388067647,198.0854621961479,200,1.914537803852113
-10_+10,1,71,974.8655010029125,776.8378718940321,198.02762910888043,200,1.9723708911195672
-10_+10,1,72,974.7154281655171,776.6326921193411,198.08273604617602,200,1.9172639538239764
-10_+10,1,73,974.7154281655171,776.4622351571147,198.25319300840238,200,1.746806991597623
-10_+10,1,74,974.9645453810241,776.4622351571147,198.50231022390938,200,1.497689776090624
-10_+10,1,75,974.9645453810241,776.8253562733239,198.1391891077002,200,1.86081089229981
-10_+10,1,76,975.0038737940206,776.8329198929065,198.1709539011141,200,1.8290460988858968
-10_+10,1,77,975.1382268249432,776.8559218363501,198.28230498859307,200,1.7176950114069314
-10_+10,1,78,974.9200675722493,776.8559218363501,198.06414573589916,200,1.9358542641008398
-10_+10,1,79,974.9200675722493,776.7655503338383,198.15451723841102,200,1.8454827615889826
-10_+10,1,80,975.3724461371108,776.8187828605179,198.55366327659294,200,1.4463367234070574
-10_+10,1,81,974.8628182283805,776.6337957419217,198.2290224864588,200,1.7709775135411974
-10_+10,1,82,974.9311812527941,776.7506576831237,198.1805235696704,200,1.819476430329587
-10_+10,1,83,974.9311812527941,776.7506576831237,198.1805235696704,200,1.819476430329587
-10_+10,1,84,974.9684464873944,776.6957180592412,198.2727284281532,200,1.7272715718468135
-10_+10,1,85,974.9139516983317,776.8812096301987,198.03274206813308,200,1.967257931866925
-10_+10,1,86,974.6857057165805,776.8812096301987,197.80449608638185,200,2.195503913618154
-10_+10,1,87,974.6857057165805,776.7496182444343,197.93608747214626,200,2.063912527853745
-10_+10,1,88,975.0486251907658,776.6080272590934,198.44059793167241,200,1.5594020683275858
-10_+10,1,89,974.9699442215119,776.7605045447481,198.20943967676385,200,1.79056032323615
-10_+10,1,90,975.0473328317605,776.7605045447481,198.28682828701244,200,1.7131717129875597
-10_+10,1,91,975.0473328317605,776.8244586569085,198.222874174852,200,1.7771258251480049
-10_+10,1,92,974.9151834832305,776.783895782276,198.13128770095454,200,1.8687122990454554
-10_+10,1,93,975.1739305123294,776.7871992778091,198.3867312345203,200,1.6132687654796882
-10_+10,1,94,975.0029770104375,776.7871992778091,198.21577773262834,200,1.7842222673716606
-10_+10,1,95,975.0029770104375,776.6618737142935,198.34110329614396,200,1.658896703856044
-10_+10,1,96,975.0019753786802,776.7328860807837,198.26908929789647,200,1.7309107021035288
-10_+10,1,97,974.8838509289884,776.7328860807837,198.1509648482047,200,1.8490351517953059
-10_+10,1,98,974.974395131195,776.7126777505348,198.26171738066023,200,1.7382826193397705
-10_+10,1,99,974.974395131195,776.7879129209122,198.18648221028286,200,1.8135177897171388
-10_+10,1,100,974.7468443269897,776.8102415843144,197.9366027426753,200,2.0633972573247092
-10_+10,2,1,977.482400820221,780.7657920957538,196.71660872446716,200,3.2833912755328356
-10_+10,2,2,977.4525053012461,780.7657920957538,196.6867132054923,200,3.3132867945076896
-10_+10,2,3,977.4525053012461,780.8753664140014,196.5771388872447,200,3.4228611127552995
-10_+10,2,4,977.3594526941599,780.8753664140014,196.48408628015852,200,3.5159137198414783
-10_+10,2,5,977.3955395009904,780.8765908409747,196.51894866001567,200,3.481051339984333
-10_+10,2,6,977.2833200858901,780.8957319615872,196.38758812430285,200,3.6124118756971484
-10_+10,2,7,977.2833200858901,780.7875852361433,196.49573484974678,200,3.504265150253218
-10_+10,2,8,977.2833200858901,780.7331729286923,196.55014715719778,200,3.4498528428022155
-10_+10,2,9,977.1718678226321,780.7125412814719,196.45932654116018,200,3.5406734588398194
-10_+10,2,10,977.6210632353618,780.7125412814719,196.90852195388993,200,3.091478046110069
-10_+10,2,11,977.6210632353618,780.8072109747235,196.81385226063833,200,3.1861477393616724
-10_+10,2,12,977.2481638147522,780.8072109747235,196.44095284002867,200,3.5590471599713283
-10_+10,2,13,977.3909478788722,780.71176226676,196.67918561211218,200,3.320814387887822
-10_+10,2,14,977.1990802639489,780.7326607350024,196.46641952894652,200,3.533580471053483
-10_+10,2,15,977.1990802639489,780.8459434691056,196.3531367948433,200,3.6468632051567056
-10_+10,2,16,977.1271279903774,780.7944724536491,196.33265553672834,200,3.667344463271661
-10_+10,2,17,977.5201178528848,780.7445289572022,196.77558889568263,200,3.224411104317369
-10_+10,2,18,977.0404279375194,780.7445289572022,196.29589898031725,200,3.704101019682753
-10_+10,2,19,977.0404279375194,780.8910190390893,196.14940889843012,200,3.8505911015698757
-10_+10,2,20,977.6721663728162,780.825293719581,196.8468726532351,200,3.1531273467649044
-10_+10,2,21,977.3543573023928,780.825293719581,196.52906358281177,200,3.470936417188227
-10_+10,2,22,977.3543573023928,780.6801129022842,196.6742444001086,200,3.3257555998914086
-10_+10,2,23,977.3686682133765,780.6145440111436,196.7541242022329,200,3.2458757977670984
-10_+10,2,24,977.5312068532063,780.6145440111436,196.9166628420627,200,3.083337157937308
-10_+10,2,25,977.3235856142564,780.8161640104368,196.5074216038197,200,3.4925783961803063
-10_+10,2,26,977.2660719245114,780.8161640104368,196.44990791407463,200,3.550092085925371
-10_+10,2,27,977.2660719245114,780.7389199371632,196.52715198734813,200,3.472848012651866
-10_+10,2,28,977.4253017607012,780.9158081112708,196.5094936494304,200,3.4905063505696035
-10_+10,2,29,977.4481127353067,780.8007305595321,196.64738217577462,200,3.3526178242253764
-10_+10,2,30,977.498531073346,780.8007305595321,196.69780051381395,200,3.302199486186055
-10_+10,2,31,977.498531073346,780.7416285357011,196.75690253764492,200,3.243097462355081
-10_+10,2,32,977.3705801297424,780.9872794955899,196.38330063415253,200,3.6166993658474667
-10_+10,2,33,977.3185231630729,780.806402588822,196.51212057425084,200,3.4878794257491563
-10_+10,2,34,977.304078148143,780.806402588822,196.497675559321,200,3.50232444067899
-10_+10,2,35,977.304078148143,780.9066429774167,196.39743517072634,200,3.6025648292736605
-10_+10,2,36,977.4331295601485,780.8659013400509,196.5672282200976,200,3.432771779902396
-10_+10,2,37,977.2824865552616,780.8123251658651,196.47016138939648,200,3.5298386106035196
-10_+10,2,38,977.3687125443037,780.9221012165691,196.44661132773456,200,3.5533886722654415
-10_+10,2,39,977.3687125443037,780.9221012165691,196.44661132773456,200,3.5533886722654415
-10_+10,2,40,977.7322842611594,780.7952696125285,196.9370146486309,200,3.0629853513690932
-10_+10,2,41,977.2895503570218,780.8475051361598,196.44204522086193,200,3.557954779138072
-10_+10,2,42,977.2895503570218,780.8475051361598,196.44204522086193,200,3.557954779138072
-10_+10,2,43,977.2800596847699,780.8457695483937,196.43429013637615,200,3.5657098636238516
-10_+10,2,44,977.1593897853353,780.8457695483937,196.31362023694157,200,3.686379763058426
-10_+10,2,45,977.3909047591872,780.804522696112,196.58638206307512,200,3.4136179369248794
-10_+10,2,46,977.3909047591872,780.804522696112,196.58638206307512,200,3.4136179369248794
-10_+10,2,47,977.3018970675427,780.921272655827,196.38062441171564,200,3.619375588284356
-10_+10,2,48,977.4692065702651,780.8461974623979,196.62300910786723,200,3.376990892132767
-10_+10,2,49,977.447558673782,780.8284562840133,196.61910238976873,200,3.3808976102312727
-10_+10,2,50,977.3864215134945,780.8284562840133,196.55796522948117,200,3.4420347705188306
-10_+10,2,51,977.3864215134945,780.922322780474,196.46409873302048,200,3.535901266979522
-10_+10,2,52,977.2875500989614,780.8140011765134,196.473548922448,200,3.5264510775519966
-10_+10,2,53,977.1343953241462,780.7700656580687,196.36432966607754,200,3.6356703339224623
-10_+10,2,54,977.4347201421708,780.7700656580687,196.66465448410213,200,3.3353455158978704
-10_+10,2,55,977.4347201421708,780.820893795527,196.6138263466438,200,3.3861736533561952
-10_+10,2,56,977.3659816120124,780.8064189497284,196.55956266228407,200,3.4404373377159345
-10_+10,2,57,977.4120328467732,780.7754218956492,196.636610951124,200,3.3633890488760017
-10_+10,2,58,977.3773055853136,780.7754218956492,196.60188368966442,200,3.398116310335581
-10_+10,2,59,977.3773055853136,780.7810184539131,196.59628713140046,200,3.4037128685995413
-10_+10,2,60,977.2444827053716,780.7810184539131,196.4634642514585,200,3.536535748541496
-10_+10,2,61,977.2444827053716,780.9581519759081,196.28633072946354,200,3.7136692705364567
-10_+10,2,62,977.5225954705268,780.9581519759081,196.56444349461867,200,3.435556505381328
-10_+10,2,63,977.5225954705268,780.7839891367552,196.7386063337716,200,3.2613936662284004
-10_+10,2,64,977.4503786323287,780.7350262187575,196.71535241357117,200,3.2846475864288323
-10_+10,2,65,977.5848642730801,780.7735776356877,196.8112866373924,200,3.1887133626075865
-10_+10,2,66,977.237899513397,780.702077188002,196.53582232539497,200,3.4641776746050255
-10_+10,2,67,977.5376751357073,780.702077188002,196.8355979477053,200,3.1644020522946903
-10_+10,2,68,977.5376751357073,780.8900380787536,196.64763705695373,200,3.3523629430462734
-10_+10,2,69,977.598292424116,780.8356953165542,196.76259710756187,200,3.2374028924381264
-10_+10,2,70,977.2927176917615,780.8356953165542,196.45702237520732,200,3.542977624792684
-10_+10,2,71,977.2927176917615,780.9468700337651,196.3458476579964,200,3.654152342003613
-10_+10,2,72,977.5947720020899,780.8955208416448,196.6992511604451,200,3.300748839554899
-10_+10,2,73,977.5947720020899,780.8189311630505,196.77584083903946,200,3.2241591609605393
-10_+10,2,74,977.5256279206171,780.8189311630505,196.70669675756665,200,3.2933032424333533
-10_+10,2,75,977.5256279206171,780.9503941004136,196.5752338202035,200,3.4247661797965065
-10_+10,2,76,977.309655303145,780.7997507720023,196.50990453114264,200,3.490095468857362
-10_+10,2,77,977.2896698060019,780.9770750484914,196.3125947575105,200,3.68740524248949
-10_+10,2,78,977.2218550106069,780.9770750484914,196.24477996211544,200,3.7552200378845555
-10_+10,2,79,977.2218550106069,780.823914105433,196.39794090517387,200,3.6020590948261315
-10_+10,2,80,977.5500538854737,780.9288403414034,196.62121354407032,200,3.378786455929685
-10_+10,2,81,977.6169410757435,780.8712850151751,196.74565606056842,200,3.2543439394315783
-10_+10,2,82,977.5094555937202,780.6347160829569,196.87473951076333,200,3.125260489236666
-10_+10,2,83,977.5094555937202,780.6347160829569,196.87473951076333,200,3.125260489236666
-10_+10,2,84,977.4645377339772,780.6842060708692,196.78033166310797,200,3.2196683368920276
-10_+10,2,85,977.5874766422131,780.8241817031188,196.7632949390943,200,3.236705060905706
-10_+10,2,86,977.7532660340954,780.8241817031188,196.9290843309766,200,3.0709156690234067
-10_+10,2,87,977.7532660340954,780.8320379357411,196.92122809835428,200,3.078771901645723
-10_+10,2,88,977.4407220008551,780.8294592501319,196.6112627507232,200,3.388737249276801
-10_+10,2,89,977.2169329277554,780.8271594230343,196.389773504721,200,3.6102264952789938
-10_+10,2,90,977.4158366686497,780.8271594230343,196.58867724561537,200,3.411322754384628
-10_+10,2,91,977.4158366686497,780.8735193040243,196.54231736462543,200,3.4576826353745673
-10_+10,2,92,977.3829728270028,780.8483711458796,196.53460168112326,200,3.465398318876737
-10_+10,2,93,977.5032868719519,780.9256181587124,196.57766871323952,200,3.422331286760482
-10_+10,2,94,977.5497396783038,780.9256181587124,196.62412151959143,200,3.3758784804085735
-10_+10,2,95,977.5497396783038,780.8961398556789,196.65359982262487,200,3.3464001773751306
-10_+10,2,96,977.5748485530517,780.8787551187255,196.69609343432614,200,3.3039065656738558
-10_+10,2,97,977.188757843654,780.8787551187255,196.3100027249285,200,3.689997275071505
-10_+10,2,98,977.390936586842,780.9185170092202,196.47241957762185,200,3.5275804223781506
-10_+10,2,99,977.390936586842,780.8698160543723,196.5211205324697,200,3.478879467530305
-10_+10,2,100,977.4554280151837,780.7965620939784,196.65886592120523,200,3.3411340787947665
