pair,marker,sample_idx,dist1_mm,dist2_mm,delta_mm,true_mm,error_mm
0_-10,2,18,879.2945905894147,977.0463377964862,97.7517472070715,100,2.248252792928497
0_-10,2,19,879.3259058566168,977.0463377964862,97.7204319398694,100,2.2795680601306003
0_-10,2,20,879.3720124842642,977.674381837782,98.30236935351775,100,1.6976306464822528
0_-10,2,21,879.3720124842642,977.3604000216794,97.98838753741518,100,2.0116124625848215
0_-10,2,22,879.3685609829354,977.3604000216794,97.99183903874405,100,2.0081609612559532
0_-10,2,23,879.3853322859601,977.3757472807957,97.99041499483565,100,2.009585005164354
0_-10,2,24,879.3853322859601,977.5383525892208,98.15302030326075,100,1.846979696739254
0_-10,2,25,879.4259179775772,977.3295092237566,97.90359124617942,100,2.096408753820583
0_-10,2,26,879.4259179775772,977.2766221984439,97.85070422086665,100,2.149295779133354
0_-10,2,27,879.2665295912826,977.2766221984439,98.01009260716125,100,1.9899073928387452
0_-10,2,28,879.2665295912826,977.4347856661627,98.1682560748801,100,1.8317439251198948
0_-10,2,29,879.3114081626884,977.4525999004571,98.14119173776874,100,1.858808262231264
0_-10,2,30,879.0557874085135,977.5005894865418,98.44480207802826,100,1.5551979219717396
0_-10,2,31,879.3252192217561,977.5005894865418,98.17537026478567,100,1.8246297352143301
0_-10,2,32,879.4374264025121,977.368800686905,97.93137428439297,100,2.068625715607027
0_-10,2,33,879.2685863742764,977.3221025711917,98.05351619691533,100,1.946483803084675
0_-10,2,34,879.2685863742764,977.3129319840004,98.04434560972402,100,1.9556543902759813
0_-10,2,35,879.5446286641663,977.3129319840004,97.7683033198341,100,2.2316966801658964
0_-10,2,36,879.3639695617336,977.4424357161312,98.07846615439757,100,1.9215338456024256
0_-10,2,37,879.3023602245214,977.2865986618339,97.98423843731246,100,2.015761562687544
0_-10,2,38,879.3023602245214,977.3741562961471,98.07179607162573,100,1.9282039283742733
0_-10,2,39,879.3432486499604,977.3741562961471,98.03090764618673,100,1.9690923538132665
0_-10,2,40,879.3385021709277,977.7349911853429,98.39648901441524,100,1.6035109855847622
0_-10,2,41,879.3385021709277,977.3023989041684,97.96389673324074,100,2.0361032667592553
0_-10,2,42,879.3625157682237,977.3023989041684,97.93988313594468,100,2.060116864055317
0_-10,2,43,879.345492528206,977.2852788051017,97.93978627689569,100,2.0602137231043116
0_-10,2,44,879.4119016661372,977.1603330318201,97.7484313656829,100,2.2515686343170955
0_-10,2,45,879.4032160780158,977.3939640779535,97.99074799993764,100,2.009252000062361
0_-10,2,46,879.4032160780158,977.3939640779535,97.99074799993764,100,2.009252000062361
0_-10,2,47,879.4847461002996,977.3069220226478,97.82217592234815,100,2.1778240776518487
0_-10,2,48,879.3296998056547,977.4789263354658,98.14922652981102,100,1.850773470188983
0_-10,2,49,879.2397103497267,977.4546192570307,98.214908907304,100,1.7850910926960069
0_-10,2,50,879.2397103497267,977.3884728778896,98.14876252816293,100,1.8512374718370666
0_-10,2,51,879.2206490612947,977.3884728778896,98.16782381659493,100,1.8321761834050676
0_-10,2,52,879.3878738436377,977.292307481242,97.90443363760426,100,2.0955663623957435
0_-10,2,53,879.3878738436377,977.138172337926,97.75029849428824,100,2.249701505711755
0_-10,2,54,879.4596930377671,977.4397035348037,97.98001049703657,100,2.0199895029634263
0_-10,2,55,879.3392700758693,977.4397035348037,98.10043345893439,100,1.8995665410656102
0_-10,2,56,879.241910546982,977.368546707445,98.12663616046302,100,1.873363839536978
0_-10,2,57,879.2794456681034,977.4159050957923,98.1364594276888,100,1.8635405723111944
0_-10,2,58,879.2794456681034,977.3824202613772,98.10297459327376,100,1.897025406726243
0_-10,2,59,879.4255959565984,977.3824202613772,97.95682430477882,100,2.04317569522118
0_-10,2,60,879.1562182068794,977.2521518228115,98.09593361593204,100,1.90406638406796
0_-10,2,61,879.3355146604054,977.2521518228115,97.91663716240612,100,2.0833628375938815
0_-10,2,62,879.3355146604054,977.5287871464686,98.19327248606328,100,1.8067275139367212
0_-10,2,63,879.1855063340236,977.5287871464686,98.34328081244507,100,1.656719187554927
0_-10,2,64,879.1855063340236,977.4538235195355,98.26831718551193,100,1.7316828144880674
0_-10,2,65,879.2009699030215,977.5888862308071,98.38791632778566,100,1.6120836722143395
0_-10,2,66,879.5230035780179,977.2373015195151,97.7142979414972,100,2.2857020585028067
0_-10,2,67,879.3177514620075,977.5436259352774,98.22587447326987,100,1.7741255267301312
0_-10,2,68,879.2879623585745,977.5436259352774,98.25566357670289,100,1.7443364232971135
0_-10,2,69,879.3528492414548,977.6036139335092,98.25076469205442,100,1.7492353079455825
0_-10,2,70,879.3528492414548,977.2925932684557,97.93974402700087,100,2.06025597299913
0_-10,2,71,879.3579494924944,977.2925932684557,97.93464377596126,100,2.0653562240387373
0_-10,2,72,879.2799914193673,977.600029807449,98.32003838808168,100,1.6799616119183156
0_-10,2,73,879.2204610835328,977.600029807449,98.37956872391624,100,1.6204312760837638
0_-10,2,74,879.1441542054619,977.530963209847,98.3868090043851,100,1.6131909956149002
0_-10,2,75,879.1441542054619,977.530963209847,98.3868090043851,100,1.6131909956149002
0_-10,2,76,879.1680596964945,977.3120347681123,98.14397507161777,100,1.8560249283822259
0_-10,2,77,879.1680596964945,977.2925280595337,98.12446836303911,100,1.8755316369608863
0_-10,2,78,879.3175974750197,977.2234937898658,97.90589631484602,100,2.094103685153982
0_-10,2,79,879.4174240538093,977.2234937898658,97.80606973605643,100,2.193930263943571
0_-10,2,80,879.3425609062434,977.5427782008438,98.2002172946004,100,1.7997827053995934
0_-10,2,81,879.3201918072923,977.6194290128971,98.29923720560475,100,1.7007627943952457
0_-10,2,82,879.3201918072923,977.5106787842808,98.1904869769885,100,1.8095130230115046
0_-10,2,83,879.1739963931387,977.5106787842808,98.33668239114206,100,1.6633176088579376
0_-10,2,84,879.3593403500821,977.4679825593461,98.10864220926396,100,1.8913577907360377
0_-10,2,85,879.3593403500821,977.5885079216347,98.22916757155258,100,1.7708324284474202
0_-10,2,86,879.6108008420649,977.7546353854584,98.1438345433935,100,1.8561654566065044
0_-10,2,87,879.3150463297188,977.7546353854584,98.43958905573959,100,1.5604109442604113
0_-10,2,88,879.1923308780401,977.4407358876656,98.24840500962546,100,1.7515949903745422
0_-10,2,89,879.1923308780401,977.2209210166823,98.02859013864213,100,1.9714098613578699
0_-10,2,90,879.2713390075669,977.4148895986366,98.1435505910697,100,1.8564494089303025
0_-10,2,91,879.3894219375361,977.4148895986366,98.02546766110049,100,1.9745323388995075
0_-10,2,92,879.2461102915764,977.3845604860139,98.1384501944375,100,1.861549805562504
0_-10,2,93,879.2212926199717,977.5045163111305,98.28322369115881,100,1.7167763088411903
0_-10,2,94,879.2212926199717,977.5526911367399,98.33139851676822,100,1.6686014832317824
0_-10,2,95,879.1153704516424,977.5526911367399,98.43732068509746,100,1.5626793149025389
0_-10,2,96,879.4279662765302,977.5777417234124,98.14977544688213,100,1.8502245531178687
0_-10,2,97,879.3272874804029,977.1898785508359,97.86259107043304,100,2.137408929566959
0_-10,2,98,879.3272874804029,977.397219210722,98.06993173031913,100,1.9300682696808735
0_-10,2,99,879.102479933334,977.397219210722,98.29473927738798,100,1.7052607226120244
0_-10,2,100,879.350064801871,977.4618798530469,98.11181505117588,100,1.8881849488241187
-10_+10,1,1,974.9317047674979,776.898745138041,198.03295962945685,200,1.9670403705431454
-10_+10,1,2,974.4046113593752,776.898745138041,197.50586622133414,200,2.494133778665855
-10_+10,1,3,974.4046113593752,776.9568685048721,197.44774285450308,200,2.552257145496924
-10_+10,1,4,974.9016080824076,776.9568685048721,197.94473957753553,200,2.055260422464471
-10_+10,1,5,975.0636093908414,776.8927991139699,198.17081027687152,200,1.8291897231284793
-10_+10,1,6,974.8243191714434,776.8554944864534,197.96882468499007,200,2.031175315009932
-10_+10,1,7,974.8243191714434,776.9225349029707,197.90178426847274,200,2.0982157315272616
-10_+10,1,8,974.8243191714434,776.685181643908,198.13913752753547,200,1.8608624724645324
-10_+10,1,9,975.0020912363851,776.8146140715783,198.18747716480686,200,1.8125228351931355
-10_+10,1,10,974.7944009200819,776.8146140715783,197.97978684850364,200,2.020213151496364
-10_+10,1,11,974.7944009200819,776.7525605263228,198.04184039375912,200,1.9581596062408835
-10_+10,1,12,975.0168334961671,776.7525605263228,198.26427296984434,200,1.7357270301556582
-10_+10,1,13,974.946894433882,776.8957106397072,198.0511837941748,200,1.94881620582521
-10_+10,1,14,975.0793475166404,776.751747170001,198.32760034663943,200,1.6723996533605714
-10_+10,1,15,975.0793475166404,776.8759956653694,198.203351851271,200,1.7966481487289911
-10_+10,1,16,974.9235343695921,776.8530390595372,198.07049531005487,200,1.9295046899451336
-10_+10,1,17,974.7866532063109,776.7705608232231,198.01609238308777,200,1.9839076169122336
-10_+10,1,18,975.2469088151211,776.7705608232231,198.4763479918979,200,1.52365200810209
-10_+10,1,19,975.2469088151211,776.6479599928407,198.59894882228036,200,1.401051177719637
-10_+10,1,20,974.8712386250464,776.7945033264384,198.076735298608,200,1.923264701391986
-10_+10,1,21,974.7145316289026,776.7945033264384,197.92002830246417,200,2.079971697535825
-10_+10,1,22,974.7145316289026,776.7808490390729,197.9336825898297,200,2.0663174101703135
-10_+10,1,23,974.7851044080154,776.8294712609583,197.95563314705714,200,2.044366852942858
-10_+10,1,24,974.855955643472,776.8294712609583,198.0264843825138,200,1.973515617486214
-10_+10,1,25,974.9600299715161,776.8202809947225,198.1397489767936,200,1.8602510232063878
-10_+10,1,26,974.8400669328724,776.8202809947225,198.01978593815,200,1.9802140618500061
-10_+10,1,27,974.8400669328724,776.8301655546563,198.0099013782161,200,1.9900986217838863
-10_+10,1,28,975.0913001459988,776.7721653321312,198.31913481386766,200,1.680865186132337
-10_+10,1,29,974.9603699062956,776.7729874627529,198.18738244354267,200,1.812617556457326
-10_+10,1,30,975.0173485493928,776.7729874627529,198.24436108663986,200,1.7556389133601442
-10_+10,1,31,975.0173485493928,776.757464502614,198.25988404677878,200,1.7401159532212205
-10_+10,1,32,974.884865059653,776.7271667325053,198.1576983271476,200,1.8423016728523862
-10_+10,1,33,974.9907733833609,776.6731770377285,198.3175963456324,200,1.6824036543675902
-10_+10,1,34,974.9564356157663,776.6731770377285,198.28325857803782,200,1.7167414219621833
-10_+10,1,35,974.9564356157663,776.6731857427673,198.28324987299902,200,1.716750127000978
-10_+10,1,36,974.9483980377596,776.7463252585434,198.20207277921622,200,1.7979272207837766
-10_+10,1,37,974.9226299236246,776.7389793718978,198.18365055172683,200,1.8163494482731721
-10_+10,1,38,975.1291136208022,776.7549649632975,198.37414865750463,200,1.6258513424953662
-10_+10,1,39,975.1291136208022,776.7549649632975,198.37414865750463,200,1.6258513424953662
-10_+10,1,40,975.0098470525343,776.7403777447074,198.26946930782685,200,1.7305306921731471
-10_+10,1,41,974.9887006800957,776.8084837170896,198.18021696300605,200,1.8197830369939538
-10_+10,1,42,974.9887006800957,776.8084837170896,198.18021696300605,200,1.8197830369939538
-10_+10,1,43,975.0557586358326,776.8694835462751,198.1862750895575,200,1.8137249104424882
-10_+10,1,44,974.9002186720232,776.8694835462751,198.03073512574815,200,1.9692648742518486
-10_+10,1,45,975.1344655763069,776.8650435865795,198.26942198972733,200,1.7305780102726658
-10_+10,1,46,975.1344655763069,776.8650435865795,198.26942198972733,200,1.7305780102726658
-10_+10,1,47,974.82834257789,776.8088375254823,198.01950505240768,200,1.9804949475923195
-10_+10,1,48,974.9624292461856,776.8047909856751,198.15763826051045,200,1.8423617394895473
-10_+10,1,49,974.9176536199509,776.8208468658922,198.09680675405866,200,1.9031932459413383
-10_+10,1,50,975.0058470166454,776.8208468658922,198.18500015075313,200,1.814999849246874
-10_+10,1,51,975.0058470166454,776.6582934601637,198.34755355648167,200,1.652446443518329
-10_+10,1,52,974.9103328337594,776.8108823975497,198.09945043620974,200,1.900549563790264
-10_+10,1,53,974.9929182393191,776.7229048551609,198.27001338415823,200,1.7299866158417672
-10_+10,1,54,974.9997465810064,776.7229048551609,198.27684172584554,200,1.723158274154457
-10_+10,1,55,974.9997465810064,776.8952222875696,198.10452429343684,200,1.8954757065631611
-10_+10,1,56,974.9503112541718,776.5780764075072,198.37223484666458,200,1.6277651533354174
-10_+10,1,57,975.0329628702046,776.6435849205773,198.38937794962737,200,1.6106220503726263
-10_+10,1,58,974.7505040271067,776.6435849205773,198.1069191065294,200,1.8930808934705965
-10_+10,1,59,974.7505040271067,776.6774629387055,198.07304108840117,200,1.926958911598831
-10_+10,1,60,975.1321510049021,776.6774629387055,198.45468806619658,200,1.5453119338034185
-10_+10,1,61,975.1321510049021,776.7016203264326,198.4305306784695,200,1.5694693215305051
-10_+10,1,62,974.8346885310698,776.7016203264326,198.1330682046372,200,1.8669317953628024
-10_+10,1,63,974.8346885310698,776.7973530246469,198.0373355064229,200,1.9626644935771083
-10_+10,1,64,974.7795084171671,776.8561630013012,197.92334541586592,200,2.0766545841340758
-10_+10,1,65,974.9388633075376,776.8823294157016,198.056533891836,200,1.9434661081639888
-10_+10,1,66,975.0691552859441,776.8530296890403,198.2161255969038,200,1.7838744030962062
-10_+10,1,67,975.2846635310456,776.8530296890403,198.43163384200523,200,1.5683661579947739
-10_+10,1,68,975.2846635310456,776.73459419981,198.5500693312356,200,1.4499306687644093
-10_+10,1,69,974.7828424163961,776.7797843453242,198.0030580710719,200,1.996941928928095
-10_+10,1,70,974.8613539563931,776.7797843453242,198.08156961106897,200,1.9184303889310286
-10_+10,1,71,974.8613539563931,776.8504166583723,198.01093729802085,200,1.989062701979151
-10_+10,1,72,974.6542289745813,776.6373838027982,198.01684517178307,200,1.9831548282169251
-10_+10,1,73,974.6542289745813,776.4707318485398,198.18349712604152,200,1.816502873958484
-10_+10,1,74,974.9114574971425,776.4707318485398,198.44072564860267,200,1.5592743513973346
-10_+10,1,75,974.9114574971425,776.8358208890551,198.0756366080874,200,1.9243633919126069
-10_+10,1,76,974.9524231821493,776.8444501354684,198.10797304668097,200,1.8920269533190321
-10_+10,1,77,975.1056302277043,776.8689133854909,198.23671684221335,200,1.7632831577866455
-10_+10,1,78,974.8922822572944,776.8689133854909,198.02336887180343,200,1.9766311281965727
-10_+10,1,79,974.8922822572944,776.7666265156939,198.12565574160044,200,1.8743442583995602
-10_+10,1,80,975.3646255928218,776.8274836022462,198.5371419905756,200,1.4628580094243944
-10_+10,1,81,974.8574767872723,776.638542689532,198.21893409774032,200,1.7810659022596838
-10_+10,1,82,974.92654793073,776.7552060236899,198.17134190704007,200,1.8286580929599268
-10_+10,1,83,974.92654793073,776.7552060236899,198.17134190704007,200,1.8286580929599268
-10_+10,1,84,974.9255235725977,776.7008793705677,198.22464420203005,200,1.7753557979699508
-10_+10,1,85,974.8682781584092,776.8999688530117,197.9683093053975,200,2.031690694602503
-10_+10,1,86,974.6334936492553,776.8999688530117,197.73352479624361,200,2.266475203756386
-10_+10,1,87,974.6334936492553,776.764110939141,197.86938271011434,200,2.130617289885663
-10_+10,1,88,974.9775527307244,776.618721407788,198.35883132293634,200,1.6411686770636607
-10_+10,1,89,974.8980887758554,776.7798355165385,198.11825325931693,200,1.8817467406830701
-10_+10,1,90,975.0288936319323,776.7798355165385,198.24905811539384,200,1.7509418846061635
-10_+10,1,91,975.0288936319323,776.8396853209226,198.18920831100968,200,1.8107916889903208
-10_+10,1,92,974.9065024805932,776.7958875926638,198.1106148879294,200,1.889385112070613
-10_+10,1,93,975.1680099822667,776.7998366664109,198.36817331585576,200,1.6318266841442437
-10_+10,1,94,974.9699376050648,776.7998366664109,198.17010093865395,200,1.8298990613460546
-10_+10,1,95,974.9699376050648,776.6772770104036,198.29266059466124,200,1.7073394053387574
-10_+10,1,96,974.9369298931758,776.7422089067104,198.19472098646543,200,1.805279013534573
-10_+10,1,97,974.8555133604973,776.7422089067104,198.1133044537869,200,1.8866955462131045
-10_+10,1,98,974.9722253021778,776.7248983044616,198.2473269977162,200,1.7526730022838137
-10_+10,1,99,974.9722253021778,776.7962409360746,198.1759843661032,200,1.8240156338968063
-10_+10,1,100,974.6805234604069,776.8340019770193,197.84652148338762,200,2.153478516612381
-10_+10,2,1,977.4897419467793,780.7725371397497,196.7172048070296,200,3.2827951929704113
-10_+10,2,2,977.4636670975913,780.7725371397497,196.69112995784155,200,3.3088700421584463
-10_+10,2,3,977.4636670975913,780.8843856297555,196.5792814678358,200,3.4207185321641873
-10_+10,2,4,977.3673769203779,780.8843856297555,196.4829912906224,200,3.517008709377592
-10_+10,2,5,977.398568931711,780.876922503326,196.521646428385,200,3.4783535716150027
-10_+10,2,6,977.2914030547954,780.9027950266972,196.38860802809825,200,3.611391971901753
-10_+10,2,7,977.2914030547954,780.7904026549246,196.5010003998708,200,3.4989996001291956
-10_+10,2,8,977.2914030547954,780.7334939671673,196.5579090876281,200,3.4420909123718957
-10_+10,2,9,977.1879192458867,780.7199517464313,196.46796749945543,200,3.532032500544574
-10_+10,2,10,977.6255523938385,780.7199517464313,196.90560064740714,200,3.094399352592859
-10_+10,2,11,977.6255523938385,780.8135600884912,196.8119923053473,200,3.188007694652697
-10_+10,2,12,977.2551231935705,780.8135600884912,196.44156310507935,200,3.5584368949206464
-10_+10,2,13,977.4035221582114,780.7184744199653,196.6850477382461,200,3.314952261753888
-10_+10,2,14,977.2162746026477,780.7392259257326,196.47704867691505,200,3.5229513230849534
-10_+10,2,15,977.2162746026477,780.8500940546212,196.36618054802648,200,3.6338194519735225
-10_+10,2,16,977.1378791601876,780.8019439314847,196.33593522870285,200,3.6640647712971486
-10_+10,2,17,977.5244607265422,780.7514450612323,196.7730156653099,200,3.226984334690087
-10_+10,2,18,977.0463377964862,780.7514450612323,196.29489273525394,200,3.7051072647460614
-10_+10,2,19,977.0463377964862,780.8970885451462,196.14924925134005,200,3.850750748659948
-10_+10,2,20,977.674381837782,780.8263071413028,196.84807469647922,200,3.151925303520784
-10_+10,2,21,977.3604000216794,780.8263071413028,196.53409288037665,200,3.4659071196233526
-10_+10,2,22,977.3604000216794,780.6826425523137,196.6777574693657,200,3.3222425306342984
-10_+10,2,23,977.3757472807957,780.6171879067449,196.75855937405083,200,3.241440625949167
-10_+10,2,24,977.5383525892208,780.6171879067449,196.92116468247593,200,3.0788353175240672
-10_+10,2,25,977.3295092237566,780.8270042671642,196.50250495659247,200,3.4974950434075254
-10_+10,2,26,977.2766221984439,780.8270042671642,196.4496179312797,200,3.550382068720296
-10_+10,2,27,977.2766221984439,780.747072250179,196.52954994826484,200,3.470450051735156
-10_+10,2,28,977.4347856661627,780.9153060707871,196.51947959537563,200,3.4805204046243716
-10_+10,2,29,977.4525999004571,780.79947110482,196.65312879563714,200,3.3468712043628557
-10_+10,2,30,977.5005894865418,780.79947110482,196.7011183817218,200,3.2988816182781875
-10_+10,2,31,977.5005894865418,780.748993286029,196.75159620051284,200,3.248403799487164
-10_+10,2,32,977.368800686905,780.9908070382039,196.37799364870114,200,3.6220063512988645
-10_+10,2,33,977.3221025711917,780.8065103987303,196.51559217246142,200,3.4844078275385755
-10_+10,2,34,977.3129319840004,780.8065103987303,196.50642158527012,200,3.493578414729882
-10_+10,2,35,977.3129319840004,780.9046320075119,196.4082999764886,200,3.5917000235114074
-10_+10,2,36,977.4424357161312,780.8708727212543,196.5715629948769,200,3.428437005123101
-10_+10,2,37,977.2865986618339,780.8151041671293,196.47149449470453,200,3.5285055052954704
-10_+10,2,38,977.3741562961471,780.9257066235256,196.44844967262156,200,3.551550327378436
-10_+10,2,39,977.3741562961471,780.9257066235256,196.44844967262156,200,3.551550327378436
-10_+10,2,40,977.7349911853429,780.7983300167945,196.93666116854843,200,3.063338831451574
-10_+10,2,41,977.3023989041684,780.8488223873944,196.45357651677398,200,3.5464234832260217
-10_+10,2,42,977.3023989041684,780.8488223873944,196.45357651677398,200,3.5464234832260217
-10_+10,2,43,977.2852788051017,780.8518426711825,196.43343613391926,200,3.5665638660807417
-10_+10,2,44,977.1603330318201,780.8518426711825,196.30849036063762,200,3.69150963936238
-10_+10,2,45,977.3939640779535,780.8047196723793,196.58924440557416,200,3.4107555944258365
-10_+10,2,46,977.3939640779535,780.8047196723793,196.58924440557416,200,3.4107555944258365
-10_+10,2,47,977.3069220226478,780.9260552774405,196.3808667452073,200,3.6191332547927004
-10_+10,2,48,977.4789263354658,780.8475413566287,196.6313849788371,200,3.3686150211628956
-10_+10,2,49,977.4546192570307,780.8293372763611,196.62528198066957,200,3.3747180193304303
-10_+10,2,50,977.3884728778896,780.8293372763611,196.5591356015285,200,3.44086439847149
-10_+10,2,51,977.3884728778896,780.9284354393864,196.46003743850326,200,3.5399625614967363
-10_+10,2,52,977.292307481242,780.8234189466781,196.46888853456392,200,3.5311114654360836
-10_+10,2,53,977.138172337926,780.776232054925,196.361940283001,200,3.6380597169990097
-10_+10,2,54,977.4397035348037,780.776232054925,196.6634714798787,200,3.3365285201213055
-10_+10,2,55,977.4397035348037,780.8280688913544,196.6116346434493,200,3.3883653565507075
-10_+10,2,56,977.368546707445,780.8121453712388,196.55640133620625,200,3.4435986637937503
-10_+10,2,57,977.4159050957923,780.7757849053645,196.64012019042775,200,3.3598798095722486
-10_+10,2,58,977.3824202613772,780.7757849053645,196.6066353560127,200,3.3933646439872973
-10_+10,2,59,977.3824202613772,780.7835916259954,196.59882863538178,200,3.4011713646182216
-10_+10,2,60,977.2521518228115,780.7835916259954,196.46856019681604,200,3.5314398031839573
-10_+10,2,61,977.2521518228115,780.9612366149994,196.29091520781208,200,3.709084792187923
-10_+10,2,62,977.5287871464686,780.9612366149994,196.56755053146924,200,3.4324494685307627
-10_+10,2,63,977.5287871464686,780.7873212678882,196.74146587858047,200,3.2585341214195296
-10_+10,2,64,977.4538235195355,780.7372906404262,196.7165328791093,200,3.283467120890691
-10_+10,2,65,977.5888862308071,780.7768012170764,196.81208501373078,200,3.18791498626922
-10_+10,2,66,977.2373015195151,780.7040506302435,196.53325088927159,200,3.466749110728415
-10_+10,2,67,977.5436259352774,780.7040506302435,196.83957530503392,200,3.160424694966082
-10_+10,2,68,977.5436259352774,780.8935044665828,196.65012146869458,200,3.3498785313054213
-10_+10,2,69,977.6036139335092,780.8362007046912,196.767413228818,200,3.2325867711820138
-10_+10,2,70,977.2925932684557,780.8362007046912,196.45639256376444,200,3.543607436235561
-10_+10,2,71,977.2925932684557,780.9516123767957,196.34098089166002,200,3.659019108339976
-10_+10,2,72,977.600029807449,780.904468603365,196.69556120408402,200,3.304438795915985
-10_+10,2,73,977.600029807449,780.8205702705303,196.7794595369187,200,3.2205404630813064
-10_+10,2,74,977.530963209847,780.8205702705303,196.71039293931665,200,3.289607060683352
-10_+10,2,75,977.530963209847,780.9549606828328,196.5760025270141,200,3.4239974729858886
-10_+10,2,76,977.3120347681123,780.7986572290224,196.5133775390899,200,3.486622460910098
-10_+10,2,77,977.2925280595337,780.9829413656846,196.30958669384904,200,3.6904133061509583
-10_+10,2,78,977.2234937898658,780.9829413656846,196.24055242418115,200,3.7594475758188537
-10_+10,2,79,977.2234937898658,780.8258268097632,196.3976669801026,200,3.602333019897401
-10_+10,2,80,977.5427782008438,780.9307197303153,196.6120584705285,200,3.3879415294715045
-10_+10,2,81,977.6194290128971,780.8725107583319,196.74691825456512,200,3.2530817454348835
-10_+10,2,82,977.5106787842808,780.6342458874229,196.87643289685786,200,3.123567103142136
-10_+10,2,83,977.5106787842808,780.6342458874229,196.87643289685786,200,3.123567103142136
-10_+10,2,84,977.4679825593461,780.6901525290169,196.77783003032914,200,3.2221699696708583
-10_+10,2,85,977.5885079216347,780.8250676710962,196.76344025053845,200,3.2365597494615486
-10_+10,2,86,977.7546353854584,780.8250676710962,196.92956771436218,200,3.0704322856378212
-10_+10,2,87,977.7546353854584,780.8315312346091,196.92310415084933,200,3.0768958491506737
-10_+10,2,88,977.4407358876656,780.8387122746342,196.6020236130314,200,3.397976386968594
-10_+10,2,89,977.2209210166823,780.8240502281928,196.39687078848942,200,3.603129211510577
-10_+10,2,90,977.4148895986366,780.8240502281928,196.59083937044375,200,3.409160629556254
-10_+10,2,91,977.4148895986366,780.8745723684398,196.54031723019682,200,3.4596827698031802
-10_+10,2,92,977.3845604860139,780.849361152641,196.53519933337293,200,3.4648006666270703
-10_+10,2,93,977.5045163111305,780.9291334360184,196.57538287511204,200,3.424617124887959
-10_+10,2,94,977.5526911367399,780.9291334360184,196.62355770072145,200,3.376442299278551
-10_+10,2,95,977.5526911367399,780.8924915907465,196.66019954599335,200,3.3398004540066495
-10_+10,2,96,977.5777417234124,780.8820655051063,196.69567621830606,200,3.304323781693938
-10_+10,2,97,977.1898785508359,780.8820655051063,196.30781304572963,200,3.692186954270369
-10_+10,2,98,977.397219210722,780.9259873549366,196.4712318557854,200,3.5287681442146095
-10_+10,2,99,977.397219210722,780.876034531155,196.521184679567,200,3.478815320433
-10_+10,2,100,977.4618798530469,780.8039352432182,196.65794460982863,200,3.3420553901713674
