image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel_mm,qy_rel_mm,qz_rel_mm,qw_rel_mm,elapsed_time_s
Basler_acA2040-35gm__23324651__20250529_163603290_0019.tiff,-61.67598597799647,-12.819499073772,861.457780457327,43.50332021307763,-126.9751848379409,855.2027726174761,109.73198377701439,-109.7734913881039,-6.481087179394329,155.3490655465941,-0.2144244534059112,0.004258347674573743,0.0010994518482703376,0.705486278871414,0.7087099322041995,0.0743
Basler_acA2040-35gm__23324651__20250529_163603290_0020.tiff,-61.91569741659609,-14.742442223749604,861.8499620995449,48.31646459453333,-124.01038811666929,854.9951238252564,109.77019134704219,-109.77626617584494,-6.105638803298508,155.36280877054378,-0.20068122945622235,-0.000545347183358384,0.007824395915687739,0.7057514874765697,0.7084160637292278,0.0734
Basler_acA2040-35gm__23324651__20250529_163603290_0021.tiff,-77.15255198219047,24.82531227039764,862.6350063523043,41.855975251192596,-75.20096615858766,856.6709196292768,109.84866983766314,-110.09396107322777,-4.055333667437266,155.575885859768,0.012395859767991624,-0.0074593854998775315,0.006257895277518749,0.7055713736652859,0.7085719673955083,0.0683
Basler_acA2040-35gm__23324651__20250529_163603290_0022.tiff,-92.03940481073955,80.13387675535431,862.9520574339198,30.39652725007052,-15.79860891994797,858.3111732406868,109.71514661256946,-110.34750609802624,-1.0731147491418458,155.61213665243588,0.04864665243587751,0.040450815462570316,0.0006817162731047162,0.7043137687538588,0.7087350576450073,0.0731
Basler_acA2040-35gm__23324651__20250529_163603290_0023.tiff,-91.86247140620573,101.30225461058245,864.0977852706052,18.86588407165023,-8.007582811951428,857.4302150397128,109.83205510031807,-110.40133762821064,-1.5264597268324076,155.73652672688928,0.17303672688927918,0.030760764454959084,-0.0010672691655673997,0.7047208273589627,0.7088167547350822,0.0709
Basler_acA2040-35gm__23324651__20250529_163603290_0024.tiff,-93.45075726355473,109.87576424240072,864.2741140521374,15.539032264623685,-1.132321055900394,857.27107671534,109.80140978214882,-110.42116946567137,-1.1947797362767965,155.72607923829617,0.16258923829616378,0.011257761222406055,0.004092146369426427,0.7054179810170504,0.7086903337905625,0.0590
Basler_acA2040-35gm__23324651__20250529_163603290_0025.tiff,-98.05805467942093,64.6027770911551,863.2678827806241,14.843823905090606,-42.46468849692959,857.5993645159483,109.93904313162723,-110.23114763842085,-2.215707630378816,155.69973819722512,0.1362481972251146,-0.011090597728852519,0.009068724265614095,0.7058381477011292,0.7082282584958397,0.0691
Basler_acA2040-35gm__23324651__20250529_163603290_0026.tiff,-123.39509762044939,46.795480000694155,863.1013850269147,-12.443488463940756,-62.47142191787274,857.5666418506155,110.07856160737005,-110.26071335725004,-2.3311318561451966,155.8208869546312,0.25739695463119006,0.03021548101958002,-0.047958063772663005,0.7044348986450185,0.7075016059323931,0.0630
Basler_acA2040-35gm__23324651__20250529_163603290_0027.tiff,-153.60560210120926,47.49041310242748,862.251230378616,-44.113981602150936,-63.242994982563225,858.0013896524753,110.03031195760859,-110.27800902680369,-0.674497902137916,155.78306638343093,0.21957638343093322,-0.016725968108499738,-0.002105926641498846,0.7049093077337795,0.7090970842797889,0.0594
Basler_acA2040-35gm__23324651__20250529_163603290_0028.tiff,-132.3560271035884,54.51113194723208,863.6112133481713,-21.21676677555242,-54.65074936784965,857.7604457848719,110.14298500104722,-110.29248223077126,-2.564023795675774,155.89253670266163,0.3290467026616284,0.02316286507083502,-0.04314526746960213,0.7048339333822832,0.7076800787994149,0.0635
Basler_acA2040-35gm__23324651__20250529_163603290_0029.tiff,-101.14434466604068,59.0943579696882,862.5552989599618,28.799557979404867,-26.290553316054183,857.5572034617136,109.772006210328,-110.22804969552506,-0.9303663221030822,155.56664767427733,0.0031576742773324895,-0.02308289297876935,0.01378926943554108,0.7052810256577161,0.7084177517167146,0.0652
Basler_acA2040-35gm__23324651__20250529_163603290_0030.tiff,-76.73986165995622,45.7387048128683,861.5697977533861,68.62506376202005,-9.0620157041152,858.4681386528114,109.62448481436206,-110.11433382345366,1.003303092862562,155.38243401779184,-0.18105598220816432,-0.018327955844933,0.01765969017727486,0.7056585541299064,0.7080947862826549,0.0624
Basler_acA2040-35gm__23324651__20250529_163603290_0031.tiff,-63.66903340326761,60.049960655653045,863.0834989573277,48.99314334472058,-47.00318459680628,856.8710289357301,109.67702717721797,-110.2808734103354,-0.903012308723472,155.5369305400114,-0.026559459988590106,-0.022836996633646287,0.01976133830806855,0.7051794046293515,0.7083854659573573,0.0694
Basler_acA2040-35gm__23324651__20250529_163603290_0032.tiff,-57.853489943098346,58.068942633180946,862.9916235254544,47.029135811048974,-56.72072420437869,857.7141560704259,109.73656378584015,-110.26581503967672,-2.0545224781902682,155.57919031959688,0.015700319596874124,-0.012068605904332088,0.018611823941875952,0.705426149002349,0.7084362335911385,0.0621
Basler_acA2040-35gm__23324651__20250529_163603290_0033.tiff,-22.20592888704217,52.172287924007435,862.7922147628054,51.7338546074638,-84.44512251649125,856.3886490171204,109.57476067342998,-110.28077036829345,-1.9843344671898189,155.47480205146235,-0.08868794853765394,-0.009176455451047665,0.02006591862100689,0.7052654196015887,0.7085999149657337,0.0705
Basler_acA2040-35gm__23324651__20250529_163603290_0034.tiff,6.566419116225249,49.16823210763334,862.7065643022573,56.48255496279264,-97.99241629402009,856.720296063741,109.59156492087281,-110.31439953177544,-2.0333758652641976,155.51113292388908,-0.05235707611092266,-0.0025936187705329376,0.02202264936653657,0.705351150645576,0.7085111363553248,0.0739
Basler_acA2040-35gm__23324651__20250529_163603290_0035.tiff,-3.466366312639045,13.972122196797782,861.4091600150707,27.624626888875582,-138.09333355930895,855.0412815632312,109.56646414654776,-110.11711625543481,-0.7163871556666868,155.3418892911583,-0.22160070884169158,-0.006797789511427947,0.03128232783273599,0.7052361579058785,0.7082493682350012,0.0732
Basler_acA2040-35gm__23324651__20250529_163603290_0038.tiff,-25.08636451027277,97.14024619506924,865.2589740156975,2.1098089989118085,-56.07208533456199,856.8741074035253,109.92428225997625,-110.35842176687949,-4.650514933191241,155.83310423138988,0.2696142313898804,0.053201447638795286,-0.022848693226357117,0.7038041971908855,0.7080305044300544,0.0681
