image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250710_164008603_0088.tiff,74.7922,-52.2764,987.6,-15.5898,42.2663,990.658,94.9926,-89.9595,0.527054,130.83,-0.032157,0.999943,0.00107678,-0.0106382,-0.000345955,0.0632709
Basler_acA2040-35gm__23324651__20250710_164008603_0089.tiff,74.7981,-52.2772,987.589,-15.5835,42.2647,990.646,94.9913,-89.9595,0.52611,130.829,-0.033121,0.999942,0.00138489,-0.0106328,-0.00035853,0.0692032
Basler_acA2040-35gm__23324651__20250710_164008603_0090.tiff,74.8028,-52.2779,987.548,-15.5781,42.2617,990.668,94.9921,-89.9568,0.671431,130.829,-0.0336668,0.99994,0.00102019,-0.0108635,-0.000356197,0.0695704
Basler_acA2040-35gm__23324651__20250710_164008603_0091.tiff,74.799,-52.2761,987.567,-15.5829,42.2647,990.653,94.9915,-89.959,0.607171,130.83,-0.0329839,0.999944,0.000899515,-0.0105655,-0.000351331,0.0870484
Basler_acA2040-35gm__23324651__20250710_164008603_0092.tiff,74.799,-52.2761,987.567,-15.5829,42.2647,990.653,94.9915,-89.959,0.607171,130.83,-0.0329839,0.999944,0.000899515,-0.0105655,-0.000351331,0.0656719
Basler_acA2040-35gm__23324651__20250710_164008603_0093.tiff,74.7914,-52.2734,987.543,-15.5877,42.2672,990.656,94.9914,-89.9566,0.679073,130.828,-0.0343312,0.999941,0.000866507,-0.0108513,-0.000341316,0.0667229
Basler_acA2040-35gm__23324651__20250710_164008603_0094.tiff,74.7756,-52.2709,987.571,-15.6043,42.2716,990.655,94.992,-89.9584,0.576539,130.829,-0.033142,0.99994,0.00127323,-0.0108888,-0.000351224,0.0759966
Basler_acA2040-35gm__23324651__20250710_164008603_0095.tiff,74.7756,-52.2709,987.571,-15.6043,42.2716,990.655,94.992,-89.9584,0.576539,130.829,-0.033142,0.99994,0.00127323,-0.0108888,-0.000351224,0.0787504
Basler_acA2040-35gm__23324651__20250710_164008603_0096.tiff,74.7635,-52.2681,987.574,-15.6151,42.2762,990.649,94.9919,-89.9584,0.632318,130.83,-0.0329627,0.999938,0.000890688,-0.0110659,-0.000344488,0.0800433
Basler_acA2040-35gm__23324651__20250710_164008603_0097.tiff,74.7742,-52.2683,987.586,-15.6054,42.2741,990.643,94.9909,-89.9582,0.576542,130.828,-0.0340608,0.999939,0.00110955,-0.0109687,-0.000355956,0.0671483
Basler_acA2040-35gm__23324651__20250710_164008603_0098.tiff,74.7874,-52.2682,987.574,-15.5921,42.2733,990.642,94.9905,-89.9578,0.608901,130.828,-0.0344674,0.999938,0.00101377,-0.0110471,-0.000354544,0.0683969
Basler_acA2040-35gm__23324651__20250710_164008603_0099.tiff,74.7874,-52.2682,987.574,-15.5921,42.2733,990.642,94.9905,-89.9578,0.608901,130.828,-0.0344674,0.999938,0.00101377,-0.0110471,-0.000354544,0.0663118
