image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_161355582_0079.tiff,-119.879,95.9198,794.816,-18.0165,-2.23688,801.453,-100.555,99.6392,-3.93762,141.615,0.193821,0.999998,-0.000315163,-0.000322995,0.00203456,0.070238
Basler_acA2040-35gm__23324651__20250619_161355582_0080.tiff,-119.86,95.9108,794.817,-17.9961,-2.2436,801.431,-100.554,99.6402,-3.87599,141.613,0.191676,-0.999998,3.82338e-05,-5.37551e-05,-0.00201101,0.0771924
Basler_acA2040-35gm__23324651__20250619_161355582_0081.tiff,-119.862,95.9091,794.828,-17.9976,-2.24503,801.469,-100.554,99.6431,-3.86529,141.615,0.193351,-0.999998,4.19818e-05,-2.96706e-05,-0.00200171,0.0835583
Basler_acA2040-35gm__23324651__20250619_161355582_0082.tiff,-119.862,95.9091,794.828,-17.9976,-2.24503,801.469,-100.554,99.6431,-3.86529,141.615,0.193351,-0.999998,4.19818e-05,-2.96706e-05,-0.00200171,0.0732725
Basler_acA2040-35gm__23324651__20250619_161355582_0083.tiff,-119.866,95.9171,794.834,-18.001,-2.23994,801.457,-100.556,99.6424,-3.87607,141.616,0.194635,0.999998,-4.66409e-05,-0.000117675,0.00201997,0.0711515
Basler_acA2040-35gm__23324651__20250619_161355582_0084.tiff,-119.866,95.9174,794.829,-18.0013,-2.23602,801.433,-100.553,99.6392,-3.90194,141.613,0.19118,0.999998,-0.000126221,-6.38158e-05,0.00201407,0.0731415
Basler_acA2040-35gm__23324651__20250619_161355582_0085.tiff,-119.872,95.9236,794.815,-18.0084,-2.23172,801.407,-100.552,99.6393,-3.918,141.613,0.191177,-0.999998,-0.000103044,1.46204e-05,-0.00200349,0.07359
Basler_acA2040-35gm__23324651__20250619_161355582_0086.tiff,-119.872,95.9236,794.815,-18.0084,-2.23172,801.407,-100.552,99.6393,-3.918,141.613,0.191177,-0.999998,-0.000103044,1.46204e-05,-0.00200349,0.0747557
Basler_acA2040-35gm__23324651__20250619_161355582_0087.tiff,-119.859,95.9208,794.816,-17.9961,-2.23393,801.425,-100.552,99.6414,-3.87019,141.612,0.191107,0.999998,0.000148709,0.000181141,0.00200182,0.0706743
Basler_acA2040-35gm__23324651__20250619_161355582_0088.tiff,-119.862,95.9226,794.822,-17.998,-2.23276,801.451,-100.551,99.645,-3.85548,141.614,0.192897,0.999998,-1.37353e-05,-8.23077e-05,0.00200272,0.0755083
Basler_acA2040-35gm__23324651__20250619_161355582_0089.tiff,-119.853,95.9098,794.8,-17.9926,-2.24272,801.432,-100.551,99.6418,-3.81242,141.61,0.189099,-0.999998,2.39249e-05,-0.000215592,-0.00200176,0.0756516
Basler_acA2040-35gm__23324651__20250619_161355582_0090.tiff,-119.853,95.9098,794.8,-17.9926,-2.24272,801.432,-100.551,99.6418,-3.81242,141.61,0.189099,-0.999998,2.39249e-05,-0.000215592,-0.00200176,0.086061
Basler_acA2040-35gm__23324651__20250619_161355582_0091.tiff,-119.853,95.91,794.821,-17.9889,-2.24452,801.428,-100.552,99.6414,-3.88135,141.613,0.191639,0.999998,0.000124079,7.90606e-06,0.00200332,0.0705179
Basler_acA2040-35gm__23324651__20250619_161355582_0092.tiff,-119.853,95.91,794.821,-17.9889,-2.24452,801.428,-100.552,99.6414,-3.88135,141.613,0.191639,0.999998,0.000124079,7.90606e-06,0.00200332,0.0739936
Basler_acA2040-35gm__23324651__20250619_161355582_0093.tiff,-119.847,95.9067,794.813,-17.9823,-2.24521,801.444,-100.553,99.6418,-3.85988,141.613,0.191632,-0.999998,0.000141075,-0.000191086,-0.00199987,0.0739673
Basler_acA2040-35gm__23324651__20250619_161355582_0094.tiff,-119.851,95.912,794.788,-17.9896,-2.23873,801.407,-100.55,99.6396,-3.85558,141.609,0.187872,0.999998,0.000181834,1.76973e-06,0.00199915,0.0821973
Basler_acA2040-35gm__23324651__20250619_161355582_0095.tiff,-119.844,95.9102,794.81,-17.9799,-2.23941,801.427,-100.547,99.6432,-3.87038,141.61,0.188511,-0.999998,-0.000265312,5.48967e-05,-0.00198508,0.0719816
Basler_acA2040-35gm__23324651__20250619_161355582_0096.tiff,-119.852,95.9115,794.83,-17.9868,-2.24001,801.42,-100.552,99.6388,-3.87601,141.611,0.189758,-0.999998,-0.000153466,1.79554e-05,-0.00200807,0.0812105
Basler_acA2040-35gm__23324651__20250619_161355582_0097.tiff,-119.868,95.9195,794.851,-17.9998,-2.23702,801.446,-100.557,99.6412,-3.91148,141.617,0.195807,-0.999998,-6.77438e-05,1.53696e-05,-0.00200543,0.074512
Basler_acA2040-35gm__23324651__20250619_161355582_0098.tiff,-119.868,95.9195,794.851,-17.9998,-2.23702,801.446,-100.557,99.6412,-3.91148,141.617,0.195807,-0.999998,-6.77438e-05,1.53696e-05,-0.00200543,0.0861267
Basler_acA2040-35gm__23324651__20250619_161355582_0099.tiff,-119.87,95.9098,794.841,-18.0022,-2.24529,801.422,-100.551,99.6422,-3.96136,141.615,0.193524,-0.999998,-0.000464404,0.000509373,-0.00200131,0.0711341
