image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250710_164311266_0042.tiff,68.3741,-52.643,886.912,-21.946,41.9505,889.951,94.9862,-89.9548,0.801126,130.824,-0.0386745,-0.999942,0.000417959,0.0107262,0.000384834,0.0731095
Basler_acA2040-35gm__23324651__20250710_164311266_0043.tiff,68.3713,-52.6403,886.922,-21.9485,41.9535,889.94,94.9859,-89.9545,0.792509,130.823,-0.0391112,-0.999942,0.000526931,0.0107802,0.000378199,0.0607994
Basler_acA2040-35gm__23324651__20250710_164311266_0044.tiff,68.3563,-52.6336,886.914,-21.9614,41.9585,889.922,94.9828,-89.9537,0.778076,130.82,-0.0420556,-0.999943,0.000625444,0.0106645,0.000386428,0.0624848
Basler_acA2040-35gm__23324651__20250710_164311266_0045.tiff,68.3482,-52.6307,886.883,-21.967,41.9586,889.924,94.9804,-89.9512,0.83302,130.817,-0.0450868,-0.999945,0.00085349,0.0104904,0.000382994,0.0654363
Basler_acA2040-35gm__23324651__20250710_164311266_0046.tiff,68.3482,-52.6307,886.883,-21.967,41.9586,889.924,94.9804,-89.9512,0.83302,130.817,-0.0450868,-0.999945,0.00085349,0.0104904,0.000382994,0.0615305
Basler_acA2040-35gm__23324651__20250710_164311266_0047.tiff,68.3482,-52.6307,886.883,-21.967,41.9586,889.924,94.9804,-89.9512,0.83302,130.817,-0.0450868,-0.999945,0.00085349,0.0104904,0.000382994,0.0753371
Basler_acA2040-35gm__23324651__20250710_164311266_0048.tiff,68.3455,-52.6258,886.896,-21.9705,41.9659,889.951,94.9822,-89.9534,0.816083,130.82,-0.0424395,-0.999945,0.000468161,0.0104779,0.000392518,0.0637934
Basler_acA2040-35gm__23324651__20250710_164311266_0049.tiff,68.3483,-52.6273,886.906,-21.9706,41.9676,889.966,94.9875,-89.9542,0.834149,130.825,-0.0379629,-0.999946,0.000585149,0.0103721,0.000373002,0.0584127
Basler_acA2040-35gm__23324651__20250710_164311266_0050.tiff,68.3594,-52.6296,886.883,-21.957,41.9599,889.901,94.9833,-89.949,0.829678,130.818,-0.0445521,-0.999941,0.000750378,0.0107939,0.000371873,0.0623024
Basler_acA2040-35gm__23324651__20250710_164311266_0051.tiff,68.3713,-52.6348,886.929,-21.9488,41.9621,889.955,94.9844,-89.96,0.786891,130.826,-0.0364839,-0.999946,0.000732563,0.0103621,0.000384575,0.0623109
Basler_acA2040-35gm__23324651__20250710_164311266_0052.tiff,68.3713,-52.6348,886.929,-21.9488,41.9621,889.955,94.9844,-89.96,0.786891,130.826,-0.0364839,-0.999946,0.000732563,0.0103621,0.000384575,0.0602469
Basler_acA2040-35gm__23324651__20250710_164311266_0053.tiff,68.376,-52.6318,886.911,-21.9438,41.9611,889.93,94.9848,-89.9548,0.77942,130.823,-0.0397867,-0.999943,0.00069365,0.0106547,0.000377716,0.067184
Basler_acA2040-35gm__23324651__20250710_164311266_0054.tiff,68.377,-52.6291,886.915,-21.9424,41.9638,889.931,94.9833,-89.9562,0.750642,130.822,-0.0400605,-0.999944,0.000522262,0.0105714,0.00038959,0.0581593
Basler_acA2040-35gm__23324651__20250710_164311266_0055.tiff,68.3773,-52.6256,886.919,-21.9416,41.9655,889.923,94.9827,-89.9543,0.712842,130.82,-0.0420702,-0.999944,0.000359703,0.0105448,0.000389347,0.0619426
Basler_acA2040-35gm__23324651__20250710_164311266_0056.tiff,68.3773,-52.6256,886.919,-21.9416,41.9655,889.923,94.9827,-89.9543,0.712842,130.82,-0.0420702,-0.999944,0.000359703,0.0105448,0.000389347,0.0608963
Basler_acA2040-35gm__23324651__20250710_164311266_0057.tiff,68.3693,-52.6221,886.926,-21.9498,41.9727,889.965,94.9862,-89.9553,0.792082,130.824,-0.0383743,-0.999946,0.000501133,0.0104006,0.000370938,0.0620977
Basler_acA2040-35gm__23324651__20250710_164311266_0058.tiff,68.3714,-52.619,886.913,-21.9481,41.9739,889.958,94.9842,-89.9561,0.779557,130.823,-0.0393074,-0.999946,0.000489438,0.0104098,0.000385303,0.0630991
Basler_acA2040-35gm__23324651__20250710_164311266_0059.tiff,68.3592,-52.6219,886.919,-21.9596,41.9736,889.96,94.9858,-89.9561,0.798213,130.824,-0.0380987,-0.999946,0.000527302,0.0104062,0.000380727,0.0741343
Basler_acA2040-35gm__23324651__20250710_164311266_0060.tiff,68.3592,-52.6219,886.919,-21.9596,41.9736,889.96,94.9858,-89.9561,0.798213,130.824,-0.0380987,-0.999946,0.000527302,0.0104062,0.000380727,0.0693028
Basler_acA2040-35gm__23324651__20250710_164311266_0061.tiff,68.3507,-52.6248,886.892,-21.9644,41.9668,889.928,94.9839,-89.9497,0.844781,130.819,-0.0435566,-0.999942,0.000530549,0.01076,0.000372572,0.0626446
Basler_acA2040-35gm__23324651__20250710_164311266_0062.tiff,68.3531,-52.6311,886.896,-21.9633,41.9625,889.951,94.984,-89.9541,0.800091,130.822,-0.0407232,-0.999945,0.000423726,0.0104709,0.000386067,0.0612834
Basler_acA2040-35gm__23324651__20250710_164311266_0063.tiff,68.3531,-52.6311,886.896,-21.9633,41.9625,889.951,94.984,-89.9541,0.800091,130.822,-0.0407232,-0.999945,0.000423726,0.0104709,0.000386067,0.0608652
Basler_acA2040-35gm__23324651__20250710_164311266_0064.tiff,68.3635,-52.6432,886.917,-21.9542,41.9514,889.959,94.9839,-89.9558,0.829898,130.823,-0.0394713,-0.999944,0.000568141,0.0105975,0.000386565,0.0631408
Basler_acA2040-35gm__23324651__20250710_164311266_0065.tiff,68.3635,-52.6432,886.917,-21.9542,41.9514,889.959,94.9839,-89.9558,0.829898,130.823,-0.0394713,-0.999944,0.000568141,0.0105975,0.000386565,0.0645858
Basler_acA2040-35gm__23324651__20250710_164311266_0066.tiff,68.3654,-52.6381,886.906,-21.9523,41.9562,889.968,94.9861,-89.9541,0.816241,130.823,-0.0391579,-0.999943,0.000494449,0.0106126,0.000377753,0.0630867
Basler_acA2040-35gm__23324651__20250710_164311266_0067.tiff,68.364,-52.6329,886.912,-21.9532,41.962,889.957,94.9847,-89.9556,0.75416,130.823,-0.0394646,-0.999946,0.000492079,0.0103596,0.000380452,0.0603494
Basler_acA2040-35gm__23324651__20250710_164311266_0068.tiff,68.364,-52.6329,886.912,-21.9532,41.962,889.957,94.9847,-89.9556,0.75416,130.823,-0.0394646,-0.999946,0.000492079,0.0103596,0.000380452,0.0603868
Basler_acA2040-35gm__23324651__20250710_164311266_0069.tiff,68.3703,-52.6204,886.912,-21.9476,41.9739,889.941,94.9833,-89.9562,0.79908,130.823,-0.0397928,-0.999944,0.000599099,0.0105732,0.000387299,0.0770918
Basler_acA2040-35gm__23324651__20250710_164311266_0070.tiff,68.3703,-52.6204,886.912,-21.9476,41.9739,889.941,94.9833,-89.9562,0.79908,130.823,-0.0397928,-0.999944,0.000599099,0.0105732,0.000387299,0.0594137
Basler_acA2040-35gm__23324651__20250710_164311266_0071.tiff,68.3623,-52.6201,886.91,-21.9548,41.9743,889.951,94.9856,-89.9536,0.793872,130.823,-0.040003,-0.999943,0.000404792,0.0106699,0.000379415,0.0602057
Basler_acA2040-35gm__23324651__20250710_164311266_0072.tiff,68.3623,-52.6201,886.91,-21.9548,41.9743,889.951,94.9856,-89.9536,0.793872,130.823,-0.040003,-0.999943,0.000404792,0.0106699,0.000379415,0.065178
Basler_acA2040-35gm__23324651__20250710_164311266_0073.tiff,68.352,-52.623,886.916,-21.9659,41.9731,889.959,94.9861,-89.9555,0.802963,130.824,-0.0381938,-0.999944,0.00052667,0.0105233,0.000382569,0.0620563
Basler_acA2040-35gm__23324651__20250710_164311266_0074.tiff,68.3528,-52.6307,886.89,-21.9633,41.9638,889.959,94.9852,-89.9539,0.798433,130.822,-0.0400604,-0.999946,0.000431288,0.0103464,0.000383787,0.0760489
Basler_acA2040-35gm__23324651__20250710_164311266_0075.tiff,68.3545,-52.6413,886.923,-21.9623,41.955,889.959,94.9853,-89.955,0.827409,130.824,-0.0390212,-0.999944,0.000559481,0.0105763,0.000378312,0.0580952
Basler_acA2040-35gm__23324651__20250710_164311266_0076.tiff,68.3545,-52.6413,886.923,-21.9623,41.955,889.959,94.9853,-89.955,0.827409,130.824,-0.0390212,-0.999944,0.000559481,0.0105763,0.000378312,0.0597831
Basler_acA2040-35gm__23324651__20250710_164311266_0077.tiff,68.3601,-52.6455,886.939,-21.9599,41.9506,889.941,94.9879,-89.9548,0.761465,130.825,-0.0376511,-0.999942,0.000246049,0.0107842,0.000379784,0.0602611
Basler_acA2040-35gm__23324651__20250710_164311266_0078.tiff,68.3583,-52.6409,886.897,-21.9574,41.953,889.93,94.9839,-89.9529,0.826419,130.821,-0.0414772,-0.999943,0.000536841,0.0106543,0.000382654,0.0619968
Basler_acA2040-35gm__23324651__20250710_164311266_0079.tiff,68.3593,-52.6303,886.907,-21.9572,41.9643,889.943,94.9851,-89.9534,0.799625,130.822,-0.0404186,-0.999944,0.000467302,0.0106018,0.000378318,0.071942
Basler_acA2040-35gm__23324651__20250710_164311266_0080.tiff,68.3593,-52.6303,886.907,-21.9572,41.9643,889.943,94.9851,-89.9534,0.799625,130.822,-0.0404186,-0.999944,0.000467302,0.0106018,0.000378318,0.0654406
Basler_acA2040-35gm__23324651__20250710_164311266_0081.tiff,68.3719,-52.626,886.928,-21.9473,41.9689,889.944,94.9867,-89.9546,0.735076,130.824,-0.0388061,-0.999943,0.000292756,0.0106374,0.000375689,0.0607114
