image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_100811591_0041.tiff,59.3925,23.9168,671.284,-43.6657,77.6464,754.516,99.8517,-102.29,1.37685,142.953,1.53118,-0.999888,-0.0146874,-0.00243782,0.00153772,0.193663
Basler_acA2040-35gm__23324651__20250619_100811591_0042.tiff,57.3208,26.8328,664.725,-44.1794,78.6686,751.215,99.8682,-102.442,1.33508,143.073,1.65153,-0.999888,-0.0146802,-0.00230246,0.00157167,0.0742865
Basler_acA2040-35gm__23324651__20250619_100811591_0053.tiff,50.803,-28.5906,701.181,-43.8776,58.7318,762.233,100.076,-101.481,1.84676,142.538,1.11624,-0.999862,-0.0159084,-0.00462428,0.00108899,0.0675796
Basler_acA2040-35gm__23324651__20250619_100811591_0054.tiff,50.803,-28.5906,701.181,-43.8776,58.7318,762.233,100.076,-101.481,1.84676,142.538,1.11624,-0.999862,-0.0159084,-0.00462428,0.00108899,0.0701943
Basler_acA2040-35gm__23324651__20250619_100811591_0055.tiff,54.9007,-41.3251,731.434,-41.3305,54.444,773.268,100.075,-100.827,1.00492,142.064,0.642932,-0.999822,-0.0175869,-0.00684416,0.00081787,0.0814768
Basler_acA2040-35gm__23324651__20250619_100811591_0056.tiff,54.9007,-41.3251,731.434,-41.3305,54.444,773.268,100.075,-100.827,1.00492,142.064,0.642932,-0.999822,-0.0175869,-0.00684416,0.00081787,0.0783878
Basler_acA2040-35gm__23324651__20250619_100811591_0057.tiff,55.4911,-47.5447,750.282,-40.5942,52.6468,779.381,100.123,-100.463,-0.139456,141.836,0.414757,-0.999747,-0.020062,-0.0101299,0.000574226,0.0666313
Basler_acA2040-35gm__23324651__20250619_100811591_0058.tiff,55.0297,-51.519,776.723,-41.3459,51.6415,788.773,100.127,-100.156,-4.33542,141.688,0.26682,-0.999271,-0.0282888,-0.0256167,0.000799344,0.0830196
Basler_acA2040-35gm__23324651__20250619_100811591_0059.tiff,54.2089,-51.3507,784.991,-41.685,52.6621,790.904,100.102,-99.9697,5.90901,141.595,0.174034,-0.999932,-0.00889054,-0.00732424,0.00204261,0.0819781
Basler_acA2040-35gm__23324651__20250619_100811591_0060.tiff,54.2089,-51.3507,784.991,-41.685,52.6621,790.904,100.102,-99.9697,5.90901,141.595,0.174034,-0.999932,-0.00889054,-0.00732424,0.00204261,0.071208
Basler_acA2040-35gm__23324651__20250619_100811591_0061.tiff,-41.0538,56.0109,789.738,55.0301,-47.8327,787.627,-100.471,99.3133,-7.90947,141.492,0.0708975,0.999913,-0.0127815,-0.00251402,0.00183517,0.070881
Basler_acA2040-35gm__23324651__20250619_100811591_0062.tiff,-41.6972,60.821,792.809,54.8691,-41.95,802.405,-100.401,99.3313,-5.65224,141.347,-0.0741841,-0.999895,0.0144341,-0.000151925,-0.00136531,0.0762999
Basler_acA2040-35gm__23324651__20250619_100811591_0063.tiff,-41.6972,60.821,792.809,54.8691,-41.95,802.405,-100.401,99.3313,-5.65224,141.347,-0.0741841,-0.999895,0.0144341,-0.000151925,-0.00136531,0.0805529
Basler_acA2040-35gm__23324651__20250619_100811591_0064.tiff,-42.0568,66.1585,791.138,55.0824,-35.7075,803.709,-100.386,99.308,-5.59391,141.318,-0.103456,0.999891,-0.0147154,-4.24348e-05,0.00129803,0.0699658
Basler_acA2040-35gm__23324651__20250619_100811591_0065.tiff,-41.9443,73.3369,792.642,55.2078,-27.1091,813.439,-100.363,99.3034,-5.14988,141.281,-0.139945,0.999888,-0.0148809,-0.000790846,0.00103104,0.0748875
Basler_acA2040-35gm__23324651__20250619_100811591_0066.tiff,-42.4622,78.516,790.363,55.3554,-18.1044,822.412,-100.322,99.2003,-5.07177,141.177,-0.244326,0.999874,-0.0157651,-0.00177117,0.000987769,0.139748
Basler_acA2040-35gm__23324651__20250619_100811591_0067.tiff,-42.4622,78.516,790.363,55.3554,-18.1044,822.412,-100.322,99.2003,-5.07177,141.177,-0.244326,0.999874,-0.0157651,-0.00177117,0.000987769,0.0740016
Basler_acA2040-35gm__23324651__20250619_100811591_0068.tiff,-44.7938,81.3845,785.349,55.064,-9.79988,825.791,-100.289,99.1961,-4.88823,141.144,-0.276992,0.999858,-0.0166651,-0.00237243,0.0009074,0.0738674
Basler_acA2040-35gm__23324651__20250619_100811591_0069.tiff,-46.4594,81.8317,778.673,54.9519,-6.23827,821.969,-100.3,99.1555,-4.82692,141.121,-0.300443,0.999852,-0.0169846,-0.00250344,0.000850947,0.0845275
Basler_acA2040-35gm__23324651__20250619_100811591_0070.tiff,-47.6416,81.0988,774.544,54.5224,-4.26148,821.353,-100.281,99.1791,-4.69631,141.12,-0.30112,0.99985,-0.017131,-0.00257846,0.000813598,0.0698903
Basler_acA2040-35gm__23324651__20250619_100811591_0071.tiff,-47.6416,81.0988,774.544,54.5224,-4.26148,821.353,-100.281,99.1791,-4.69631,141.12,-0.30112,0.99985,-0.017131,-0.00257846,0.000813598,0.0668491
Basler_acA2040-35gm__23324651__20250619_100811591_0072.tiff,-47.6198,80.8257,773.93,54.9696,-6.15349,816.759,-100.321,99.1771,-4.88983,141.154,-0.267814,0.999859,-0.0164806,-0.00295738,0.000830671,0.0680072
Basler_acA2040-35gm__23324651__20250619_100811591_0073.tiff,-46.3305,81.5611,774.981,57.0188,-11.5609,799.95,-100.46,99.2968,-4.90639,141.337,-0.0840864,0.999863,-0.0163143,-0.00275247,0.000796791,0.0843998
Basler_acA2040-35gm__23324651__20250619_100811591_0074.tiff,-46.0839,79.8425,769.354,55.2194,-18.6735,776.833,-100.535,99.4651,-4.81743,141.505,0.0837609,0.999863,-0.016355,-0.00235477,0.000828376,0.0761466
Basler_acA2040-35gm__23324651__20250619_100811591_0075.tiff,-46.0839,79.8425,769.354,55.2194,-18.6735,776.833,-100.535,99.4651,-4.81743,141.505,0.0837609,0.999863,-0.016355,-0.00235477,0.000828376,0.0752917
Basler_acA2040-35gm__23324651__20250619_100811591_0076.tiff,49.8689,-25.5999,750.741,-47.3984,76.9225,760.474,100.475,-99.8489,1.19554,141.656,0.234902,-0.999867,-0.0161417,-0.00211295,0.000931591,0.0674358
Basler_acA2040-35gm__23324651__20250619_100811591_0077.tiff,36.0941,-32.3247,724.26,-52.5011,75.1847,750.803,100.532,-100.016,1.44855,141.816,0.395101,-0.999866,-0.0162693,-0.00133545,0.00110249,0.0739181
Basler_acA2040-35gm__23324651__20250619_100811591_0078.tiff,28.8148,-32.9854,710.612,-58.2756,74.5776,742.16,100.511,-100.214,2.09916,141.95,0.52876,-0.999865,-0.0163551,-0.000161336,0.00141488,0.0928614
Basler_acA2040-35gm__23324651__20250619_100811591_0079.tiff,28.8148,-32.9854,710.612,-58.2756,74.5776,742.16,100.511,-100.214,2.09916,141.95,0.52876,-0.999865,-0.0163551,-0.000161336,0.00141488,0.0733043
Basler_acA2040-35gm__23324651__20250619_100811591_0080.tiff,16.6996,-24.5734,671.568,-63.6333,79.9185,726.433,100.768,-101.108,2.24283,142.766,1.34441,-0.999792,-0.0201296,-0.0026073,0.00214522,0.0754499
Basler_acA2040-35gm__23324651__20250619_100811591_0081.tiff,17.1785,-22.9783,669.463,-64.5341,81.2535,722.958,100.665,-101.304,2.64313,142.839,1.41752,-0.999809,-0.0192234,-0.00283828,0.00200505,0.0841299
Basler_acA2040-35gm__23324651__20250619_100811591_0082.tiff,21.45,-19.401,670.631,-63.3583,84.119,720.354,100.383,-101.484,2.3083,142.763,1.3415,-0.999811,-0.0187666,-0.00483208,0.00149198,0.0805731
Basler_acA2040-35gm__23324651__20250619_100811591_0083.tiff,21.45,-19.401,670.631,-63.3583,84.119,720.354,100.383,-101.484,2.3083,142.763,1.3415,-0.999811,-0.0187666,-0.00483208,0.00149198,0.077601
Basler_acA2040-35gm__23324651__20250619_100811591_0084.tiff,26.4737,-20.3339,693.715,-60.6698,88.071,722.293,99.9891,-100.814,0.978843,141.994,0.572632,-0.999823,-0.017539,-0.00670557,0.00101776,0.0691186
Basler_acA2040-35gm__23324651__20250619_100811591_0085.tiff,26.4737,-20.3339,693.715,-60.6698,88.071,722.293,99.9891,-100.814,0.978843,141.994,0.572632,-0.999823,-0.017539,-0.00670557,0.00101776,0.0766731
Basler_acA2040-35gm__23324651__20250619_100811591_0086.tiff,-55.2393,93.3162,717.354,29.3355,-20.1618,720.575,-100.31,99.8166,-3.88994,141.565,0.143187,0.999872,-0.0147072,-0.00607111,0.00171377,0.0795203
Basler_acA2040-35gm__23324651__20250619_100811591_0087.tiff,-55.2393,93.3162,717.354,29.3355,-20.1618,720.575,-100.31,99.8166,-3.88994,141.565,0.143187,0.999872,-0.0147072,-0.00607111,0.00171377,0.0773784
Basler_acA2040-35gm__23324651__20250619_100811591_0088.tiff,-54.3809,93.157,717.353,26.1353,-21.912,735.449,-100.463,99.7289,-3.54917,141.602,0.180959,0.999882,-0.0141187,-0.00565647,0.00211139,0.0806014
Basler_acA2040-35gm__23324651__20250619_100811591_0089.tiff,-52.1916,92.8297,712.779,24.9161,-22.6122,740.779,-100.502,99.7171,-3.49175,141.621,0.199284,0.999886,-0.0140653,-0.00502053,0.0023936,0.077026
Basler_acA2040-35gm__23324651__20250619_100811591_0090.tiff,-52.9555,92.0991,713.037,19.0759,-23.1338,752.918,-100.49,99.7351,-3.5036,141.625,0.203751,0.999889,-0.0139698,-0.0045693,0.00261901,0.0768686
Basler_acA2040-35gm__23324651__20250619_100811591_0091.tiff,-52.9555,92.0991,713.037,19.0759,-23.1338,752.918,-100.49,99.7351,-3.5036,141.625,0.203751,0.999889,-0.0139698,-0.0045693,0.00261901,0.0758922
Basler_acA2040-35gm__23324651__20250619_100811591_0092.tiff,-53.804,91.6551,713.191,14.95,-22.5153,761.072,-100.454,99.754,-3.55933,141.614,0.192837,0.999891,-0.0138906,-0.00428795,0.00267288,0.0829268
Basler_acA2040-35gm__23324651__20250619_100811591_0093.tiff,-53.804,91.6551,713.191,14.95,-22.5153,761.072,-100.454,99.754,-3.55933,141.614,0.192837,0.999891,-0.0138906,-0.00428795,0.00267288,0.0739409
Basler_acA2040-35gm__23324651__20250619_100811591_0094.tiff,-54.2457,89.7298,712.798,13.6268,-21.9099,767.532,-100.489,99.7788,-3.48775,141.654,0.232893,0.999897,-0.0133673,-0.00439063,0.00272332,0.0780126
Basler_acA2040-35gm__23324651__20250619_100811591_0095.tiff,-54.2457,89.7298,712.798,13.6268,-21.9099,767.532,-100.489,99.7788,-3.48775,141.654,0.232893,0.999897,-0.0133673,-0.00439063,0.00272332,0.0942028
Basler_acA2040-35gm__23324651__20250619_100811591_0096.tiff,-54.0769,88.4193,712.44,14.3265,-21.8827,769.109,-100.453,99.7683,-3.54057,141.623,0.201539,0.999897,-0.013382,-0.00433617,0.00278173,0.0789838
Basler_acA2040-35gm__23324651__20250619_100811591_0097.tiff,-54.6531,88.5366,714.977,12.6226,-20.2407,775.422,-100.257,99.728,-3.8771,141.464,0.0427555,0.999902,-0.0131635,-0.00385265,0.00274713,0.0689141
Basler_acA2040-35gm__23324651__20250619_100811591_0098.tiff,-55.1178,88.2473,715.253,12.9757,-19.6454,776.101,-100.134,99.6816,-4.0847,141.35,-0.0709721,0.999904,-0.013105,-0.00352623,0.0026778,0.070416
Basler_acA2040-35gm__23324651__20250619_100811591_0099.tiff,-54.1325,87.8976,713.658,15.3367,-19.8513,772.956,-100.048,99.6203,-4.28058,141.252,-0.169578,0.99991,-0.0128148,-0.00309997,0.00257618,0.0698547
Basler_acA2040-35gm__23324651__20250619_100831432_0000.tiff,-77.4862,75.0655,861.228,21.9794,-25.4986,865.202,-100.354,99.3599,-8.89187,141.5,0.0789353,0.999887,-0.0131239,-0.00699907,0.00217103,0.0845217
Basler_acA2040-35gm__23324651__20250619_100831432_0001.tiff,-77.4862,75.0655,861.228,21.9794,-25.4986,865.202,-100.354,99.3599,-8.89187,141.5,0.0789353,0.999887,-0.0131239,-0.00699907,0.00217103,0.0696588
Basler_acA2040-35gm__23324651__20250619_100831432_0002.tiff,-77.6491,74.4888,861.802,22.1263,-25.8087,865.401,-100.352,99.3924,-8.84933,141.519,0.0977979,0.999894,-0.0123354,-0.00748086,0.00214291,0.0673412
Basler_acA2040-35gm__23324651__20250619_100835562_0000.tiff,-77.348,72.3869,863.373,21.2626,-29.1152,865.853,-100.349,99.4204,-8.86078,141.537,0.116117,0.999903,-0.011226,-0.00789645,0.00214779,0.0680142
Basler_acA2040-35gm__23324651__20250619_100835562_0001.tiff,-77.348,72.3869,863.373,21.2626,-29.1152,865.853,-100.349,99.4204,-8.86078,141.537,0.116117,0.999903,-0.011226,-0.00789645,0.00214779,0.100603
Basler_acA2040-35gm__23324651__20250619_100835562_0002.tiff,-77.5464,72.2739,863.509,21.1972,-29.1127,865.895,-100.345,99.4257,-8.9793,141.546,0.124515,0.999899,-0.0111505,-0.00851635,0.00213046,0.0652814
Basler_acA2040-35gm__23324651__20250619_100835562_0003.tiff,-77.7709,71.9578,864.051,21.2041,-29.2278,866.019,-100.348,99.4232,-9.15481,141.557,0.135884,0.999899,-0.0110187,-0.00871164,0.00216192,0.0720689
Basler_acA2040-35gm__23324651__20250619_100835562_0004.tiff,-77.2543,71.597,864.476,21.5769,-29.7436,866.22,-100.356,99.4456,-8.93351,141.565,0.143306,0.999903,-0.0109984,-0.0083115,0.00212939,0.0704129
Basler_acA2040-35gm__23324651__20250619_100835562_0005.tiff,-77.2543,71.597,864.476,21.5769,-29.7436,866.22,-100.356,99.4456,-8.93351,141.565,0.143306,0.999903,-0.0109984,-0.0083115,0.00212939,0.0792218
Basler_acA2040-35gm__23324651__20250619_100835562_0006.tiff,-76.9314,71.1075,865.235,21.8345,-30.332,866.211,-100.36,99.4566,-9.04518,141.583,0.161159,0.999911,-0.0103124,-0.00823924,0.00210625,0.0694675
Basler_acA2040-35gm__23324651__20250619_100835562_0007.tiff,-77.7627,69.8966,863.976,19.572,-32.9449,864.109,-100.456,99.4555,-8.2277,141.599,0.178115,0.999939,-0.0103616,-0.00327746,0.0019035,0.0646437
Basler_acA2040-35gm__23324651__20250619_100835562_0008.tiff,-77.7627,69.8966,863.976,19.572,-32.9449,864.109,-100.456,99.4555,-8.2277,141.599,0.178115,0.999939,-0.0103616,-0.00327746,0.0019035,0.0678125
Basler_acA2040-35gm__23324651__20250619_100835562_0009.tiff,-77.3027,70.6145,857.701,18.3218,-33.7394,859.173,-100.523,99.3696,-7.5345,141.548,0.127012,0.999922,-0.0123494,-2.43665e-05,0.00168125,0.0714869
Basler_acA2040-35gm__23324651__20250619_100835562_0010.tiff,-78.5134,68.7174,855.695,15.5689,-36.8276,860.388,-100.467,99.3371,-7.19847,141.468,0.0468452,0.999901,-0.0139071,-0.000897418,0.00178965,0.0805625
Basler_acA2040-35gm__23324651__20250619_100835562_0011.tiff,-78.5134,68.7174,855.695,15.5689,-36.8276,860.388,-100.467,99.3371,-7.19847,141.468,0.0468452,0.999901,-0.0139071,-0.000897418,0.00178965,0.0685136
Basler_acA2040-35gm__23324651__20250619_100835562_0012.tiff,-83.7644,65.2844,848.055,12.9447,-37.8638,852.794,-100.517,99.3176,-6.8589,141.473,0.0518362,-0.999927,0.0119667,-0.000488194,-0.001468,0.0695285
Basler_acA2040-35gm__23324651__20250619_100835562_0013.tiff,-81.0433,64.748,830.887,14.25,-39.8218,833.77,-100.498,99.3377,-7.49473,141.506,0.0847451,0.999935,-0.0112074,-0.000947618,0.00168777,0.0728319
Basler_acA2040-35gm__23324651__20250619_100835562_0014.tiff,-77.8137,63.4203,815.052,18.4637,-40.041,820.493,-100.39,99.3212,-7.76947,141.433,0.0113036,0.999925,-0.0115689,-0.00340518,0.00212152,0.0728481
Basler_acA2040-35gm__23324651__20250619_100835562_0015.tiff,-78.0386,60.3873,801.061,19.3148,-42.3957,801.405,-100.404,99.4334,-8.61636,141.57,0.148942,0.999939,-0.00850321,-0.0066721,0.00214907,0.0783462
Basler_acA2040-35gm__23324651__20250619_100835562_0016.tiff,-78.0386,60.3873,801.061,19.3148,-42.3957,801.405,-100.404,99.4334,-8.61636,141.57,0.148942,0.999939,-0.00850321,-0.0066721,0.00214907,0.0681364
Basler_acA2040-35gm__23324651__20250619_100835562_0017.tiff,25.5325,-40.98,786.527,-77.4461,56.25,790.507,100.154,-100.009,6.44603,141.683,0.261698,-0.999968,-0.00433008,-0.00640122,0.00189351,0.0677374
Basler_acA2040-35gm__23324651__20250619_100835562_0018.tiff,25.5325,-40.98,786.527,-77.4461,56.25,790.507,100.154,-100.009,6.44603,141.683,0.261698,-0.999968,-0.00433008,-0.00640122,0.00189351,0.0684115
Basler_acA2040-35gm__23324651__20250619_100835562_0019.tiff,31.681,-33.9698,781.389,-78.0554,55.5464,787.945,100.191,-100.059,6.93797,141.768,0.346807,-0.999971,-0.00051851,-0.00745645,0.00171595,0.0778402
Basler_acA2040-35gm__23324651__20250619_100835562_0020.tiff,-77.5628,55.6586,788.152,36.1628,-28.751,788.232,-100.256,99.6662,-8.5962,141.628,0.206635,0.999867,-0.00576494,-0.0150862,0.00222488,0.0907032
Basler_acA2040-35gm__23324651__20250619_100835562_0021.tiff,-78.9923,53.152,786.042,43.5333,-17.9161,786.109,-100.211,99.8155,-7.6009,141.645,0.2233,0.999831,-0.00285453,-0.0180636,0.00204651,0.0757071
Basler_acA2040-35gm__23324651__20250619_100835562_0022.tiff,48.9253,-5.43798,775.601,-82.2285,48.0817,780.168,100.104,-100.324,0.921314,141.727,0.305644,-0.999748,-0.00618295,-0.0215205,0.00149914,0.0745751
Basler_acA2040-35gm__23324651__20250619_100835562_0023.tiff,-84.2556,42.7849,777.414,51.0175,1.27634,782.369,-100.202,99.7448,-7.54404,141.585,0.163745,0.999823,-0.00832005,-0.0167514,0.00208377,0.0791253
Basler_acA2040-35gm__23324651__20250619_100835562_0024.tiff,-84.2556,42.7849,777.414,51.0175,1.27634,782.369,-100.202,99.7448,-7.54404,141.585,0.163745,0.999823,-0.00832005,-0.0167514,0.00208377,0.0825792
Basler_acA2040-35gm__23324651__20250619_100835562_0025.tiff,-83.758,40.1765,774.865,54.4781,11.7714,784.393,-100.335,99.4083,-7.60023,141.446,0.0241985,0.999781,-0.0202447,-0.00478297,0.00232284,0.0749731
Basler_acA2040-35gm__23324651__20250619_100835562_0026.tiff,-82.0746,35.7681,765.751,55.7473,11.7567,785.983,-100.234,99.5444,-4.97778,141.353,-0.0680738,-0.999862,0.0164478,-0.00149779,-0.001739,0.0703819
Basler_acA2040-35gm__23324651__20250619_100835562_0027.tiff,-81.5186,32.4875,754.613,55.2045,13.9319,784.851,-100.147,99.5001,-4.706,141.251,-0.170308,-0.999893,0.0145506,-0.000773864,-0.00140329,0.0875816
Basler_acA2040-35gm__23324651__20250619_100835562_0028.tiff,-81.5186,32.4875,754.613,55.2045,13.9319,784.851,-100.147,99.5001,-4.706,141.251,-0.170308,-0.999893,0.0145506,-0.000773864,-0.00140329,0.086172
Basler_acA2040-35gm__23324651__20250619_100835562_0029.tiff,-79.5252,31.0802,750.379,54.6848,15.329,791.119,-100.109,99.3724,-4.82968,141.139,-0.282704,0.999886,-0.0150241,-0.0009626,0.00117599,0.0684122
Basler_acA2040-35gm__23324651__20250619_100835562_0030.tiff,-74.7885,36.5403,757.474,53.4979,22.2489,814.251,-100.062,99.2503,-4.7015,141.015,-0.406508,0.999872,-0.0157584,-0.00245715,0.000973686,0.0787959
Basler_acA2040-35gm__23324651__20250619_100835562_0031.tiff,-68.9435,38.1642,753.305,64.6292,16.6212,793.508,-100.117,99.3751,-4.82245,141.146,-0.275807,0.999858,-0.016695,-0.00189125,0.00114256,0.0780656
Basler_acA2040-35gm__23324651__20250619_100835562_0032.tiff,-68.9435,38.1642,753.305,64.6292,16.6212,793.508,-100.117,99.3751,-4.82245,141.146,-0.275807,0.999858,-0.016695,-0.00189125,0.00114256,0.0775982
Basler_acA2040-35gm__23324651__20250619_100835562_0033.tiff,-67.2932,35.8231,746.541,66.079,13.18,786.851,-100.128,99.3822,-4.82116,141.158,-0.262868,0.99986,-0.0165646,-0.00213178,0.00109007,0.0836515
Basler_acA2040-35gm__23324651__20250619_100835562_0034.tiff,-67.4844,32.8244,736.008,66.2833,8.34537,773.904,-100.142,99.3852,-4.83339,141.171,-0.250777,0.999858,-0.0167044,-0.00190986,0.00110242,0.0702284
Basler_acA2040-35gm__23324651__20250619_100835562_0035.tiff,-68.4536,32.7715,730.644,66.0126,7.17858,765.233,-100.166,99.3725,-4.93699,141.183,-0.238741,0.999859,-0.0166393,-0.00198319,0.00114389,0.0693826
Basler_acA2040-35gm__23324651__20250619_100835562_0036.tiff,-68.4536,32.7715,730.644,66.0126,7.17858,765.233,-100.166,99.3725,-4.93699,141.183,-0.238741,0.999859,-0.0166393,-0.00198319,0.00114389,0.0842493
Basler_acA2040-35gm__23324651__20250619_100835562_0037.tiff,-68.7494,33.6898,729.899,64.4802,10.7858,770.517,-100.182,99.3222,-4.8202,141.154,-0.266927,0.999855,-0.0167826,-0.00263558,0.000962829,0.0848821
Basler_acA2040-35gm__23324651__20250619_100835562_0038.tiff,-68.754,33.8,727.4,65.6084,9.27383,763.161,-100.217,99.3276,-4.92412,141.187,-0.234704,0.999849,-0.0171402,-0.00259127,0.000981181,0.0774412
Basler_acA2040-35gm__23324651__20250619_100835562_0039.tiff,-70.394,34.0877,728.018,63.0555,9.49357,766.839,-100.223,99.2525,-4.98795,141.141,-0.280715,0.999852,-0.0169004,-0.00299178,0.000930572,0.0686334
Basler_acA2040-35gm__23324651__20250619_100835562_0040.tiff,-70.394,34.0877,728.018,63.0555,9.49357,766.839,-100.223,99.2525,-4.98795,141.141,-0.280715,0.999852,-0.0169004,-0.00299178,0.000930572,0.0843321
Basler_acA2040-35gm__23324651__20250619_100835562_0041.tiff,-71.5507,34.2563,727.642,61.5711,10.3578,767.994,-100.219,99.2595,-4.95437,141.141,-0.280245,0.99985,-0.0170129,-0.0030251,0.000909273,0.0804362
Basler_acA2040-35gm__23324651__20250619_100835562_0042.tiff,-71.9775,35.0555,728.138,60.3279,11.1103,771.015,-100.201,99.2559,-4.95001,141.126,-0.295669,0.999851,-0.0169248,-0.00313525,0.000933922,0.0635533
Basler_acA2040-35gm__23324651__20250619_100835562_0043.tiff,-73.1401,36.1627,730.962,58.1179,14.6265,778.108,-100.21,99.2482,-4.79626,141.121,-0.300047,0.99985,-0.016974,-0.00329452,0.000793068,0.0673214
Basler_acA2040-35gm__23324651__20250619_100835562_0044.tiff,-73.1401,36.1627,730.962,58.1179,14.6265,778.108,-100.21,99.2482,-4.79626,141.121,-0.300047,0.99985,-0.016974,-0.00329452,0.000793068,0.0669445
Basler_acA2040-35gm__23324651__20250619_100835562_0045.tiff,-74.8762,36.2186,733.464,55.4965,15.7277,783.343,-100.231,99.1758,-4.76251,141.085,-0.336805,0.999847,-0.0171585,-0.0033813,0.000740396,0.0637842
Basler_acA2040-35gm__23324651__20250619_100835562_0046.tiff,-74.8762,36.2186,733.464,55.4965,15.7277,783.343,-100.231,99.1758,-4.76251,141.085,-0.336805,0.999847,-0.0171585,-0.0033813,0.000740396,0.0696861
Basler_acA2040-35gm__23324651__20250619_100835562_0047.tiff,-75.2168,37.4312,734.75,52.2947,21.9563,792.985,-100.223,99.1176,-4.59604,141.032,-0.389279,0.999847,-0.0171268,-0.00355272,0.000636158,0.0815465
Basler_acA2040-35gm__23324651__20250619_100835562_0048.tiff,-75.2168,37.4312,734.75,52.2947,21.9563,792.985,-100.223,99.1176,-4.59604,141.032,-0.389279,0.999847,-0.0171268,-0.00355272,0.000636158,0.0665152
Basler_acA2040-35gm__23324651__20250619_100835562_0049.tiff,-76.0976,37.1359,733.503,50.6798,23.3431,793.682,-100.226,99.0872,-4.55771,141.012,-0.409688,0.999846,-0.0171888,-0.00355147,0.000622247,0.067728
Basler_acA2040-35gm__23324651__20250619_100835562_0050.tiff,-77.3212,37.8462,734.98,48.9818,25.3417,796.397,-100.246,99.0511,-4.52618,140.999,-0.421871,0.999846,-0.017186,-0.00353843,0.000555913,0.0628452
Basler_acA2040-35gm__23324651__20250619_100835562_0051.tiff,-76.8153,38.5311,735.362,48.4785,27.7146,799.133,-100.239,99.0692,-4.42638,141.004,-0.416907,0.999844,-0.0173195,-0.00355811,0.000546012,0.0745066
Basler_acA2040-35gm__23324651__20250619_100835562_0052.tiff,-76.8153,38.5311,735.362,48.4785,27.7146,799.133,-100.239,99.0692,-4.42638,141.004,-0.416907,0.999844,-0.0173195,-0.00355811,0.000546012,0.0721325
Basler_acA2040-35gm__23324651__20250619_100835562_0053.tiff,-77.6472,38.7603,735.165,45.8487,31.7284,802.807,-100.231,99.0478,-4.41128,140.983,-0.438384,0.999839,-0.01754,-0.00367562,0.000500777,0.0720422
Basler_acA2040-35gm__23324651__20250619_100835562_0054.tiff,-79.072,40.2734,736.313,42.6667,37.5433,807.426,-100.221,99.1066,-4.30376,141.014,-0.407772,0.999835,-0.0177776,-0.00370265,0.000499538,0.0827341
Basler_acA2040-35gm__23324651__20250619_100835562_0055.tiff,-79.1944,40.6743,733.613,41.5602,39.2977,806.386,-100.225,99.0743,-4.31569,140.994,-0.427085,0.999836,-0.0176727,-0.00389855,0.000539975,0.0928351
Basler_acA2040-35gm__23324651__20250619_100835562_0056.tiff,-79.1944,40.6743,733.613,41.5602,39.2977,806.386,-100.225,99.0743,-4.31569,140.994,-0.427085,0.999836,-0.0176727,-0.00389855,0.000539975,0.0755632
Basler_acA2040-35gm__23324651__20250619_100835562_0057.tiff,-79.6699,40.1357,729.748,39.7481,39.4661,804.652,-100.212,99.0489,-4.31737,140.967,-0.454327,0.999836,-0.0176738,-0.00386943,0.000489349,0.0725266
Basler_acA2040-35gm__23324651__20250619_100835562_0058.tiff,-79.6875,40.1579,724.082,39.3509,38.8277,799.584,-100.21,99.0546,-4.32036,140.97,-0.451498,0.999835,-0.0177221,-0.00391126,0.000527436,0.0727875
Basler_acA2040-35gm__23324651__20250619_100835562_0059.tiff,-79.5943,40.3964,717.436,39.2322,37.0805,793.239,-100.207,99.0786,-4.33412,140.985,-0.435922,0.999833,-0.0178624,-0.00392835,0.000554958,0.101733
Basler_acA2040-35gm__23324651__20250619_100835562_0060.tiff,-79.5943,40.3964,717.436,39.2322,37.0805,793.239,-100.207,99.0786,-4.33412,140.985,-0.435922,0.999833,-0.0178624,-0.00392835,0.000554958,0.0972434
Basler_acA2040-35gm__23324651__20250619_100835562_0065.tiff,-68.2676,48.5848,702.115,54.7302,23.5712,766.535,-100.266,99.1551,-4.3716,141.082,-0.339466,0.999838,-0.0176111,-0.00368787,0.000467586,0.0848745
Basler_acA2040-35gm__23324651__20250619_100835562_0067.tiff,-62.8151,48.641,702.477,61.4453,3.20063,751.959,-100.345,99.3318,-4.23154,141.258,-0.163193,0.999837,-0.0176612,-0.00360602,0.000464181,0.0832018
Basler_acA2040-35gm__23324651__20250619_100835562_0068.tiff,-62.8151,48.641,702.477,61.4453,3.20063,751.959,-100.345,99.3318,-4.23154,141.258,-0.163193,0.999837,-0.0176612,-0.00360602,0.000464181,0.0799101
Basler_acA2040-35gm__23324651__20250619_100835562_0074.tiff,-54.4781,41.5457,693.753,56.8149,-45.5259,701.989,-100.389,99.7042,-4.05449,141.547,0.125169,0.999845,-0.0173518,-0.00280497,0.000350765,0.0745595
Basler_acA2040-35gm__23324651__20250619_100835562_0075.tiff,-57.811,41.9495,698.882,55.018,-41.5255,716.212,-100.438,99.4515,-4.51187,141.417,-0.00435637,0.999859,-0.0166926,-0.00194473,0.000539302,0.0717933
