image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_100417385_0025.tiff,47.2106,7.64253,872.462,-92.5427,29.4493,871.678,-100.403,99.2958,-8.16271,141.447,0.0251932,0.999803,-0.0197165,-0.000258206,0.00241814,0.0787065
Basler_acA2040-35gm__23324651__20250619_100417385_0026.tiff,47.2106,7.64253,872.462,-92.5427,29.4493,871.678,-100.403,99.2958,-8.16271,141.447,0.0251932,0.999803,-0.0197165,-0.000258206,0.00241814,0.0905296
Basler_acA2040-35gm__23324651__20250619_100417385_0027.tiff,47.6732,10.9161,872.637,-93.4335,20.9338,871.505,-100.404,99.3026,-8.41762,141.466,0.0450181,0.9998,-0.0197442,-0.00178335,0.00247598,0.0695586
Basler_acA2040-35gm__23324651__20250619_100417385_0028.tiff,-93.0203,14.9065,871.415,48.4439,13.4889,872.734,99.9432,-100.053,4.07671,141.478,0.0561573,-0.999797,-0.0199217,-0.0017877,0.00248378,0.072662
Basler_acA2040-35gm__23324651__20250619_100417385_0029.tiff,-92.6574,8.42181,871.242,48.6346,15.818,872.903,99.9538,-100.064,4.16228,141.495,0.0738546,-0.999799,-0.0196953,-0.00283733,0.00250822,0.0710686
Basler_acA2040-35gm__23324651__20250619_100417385_0030.tiff,-92.6574,8.42181,871.242,48.6346,15.818,872.903,99.9538,-100.064,4.16228,141.495,0.0738546,-0.999799,-0.0196953,-0.00283733,0.00250822,0.0891584
Basler_acA2040-35gm__23324651__20250619_100417385_0031.tiff,48.7163,15.5547,872.896,-92.682,10.6621,871.31,-100.419,99.3121,-8.54986,141.492,0.0704062,0.999803,-0.0195718,-0.00230104,0.00250022,0.0717743
Basler_acA2040-35gm__23324651__20250619_100417385_0032.tiff,-92.4858,20.074,871.494,48.8346,13.5855,872.779,99.9454,-100.047,4.07831,141.475,0.0537235,-0.999795,-0.019932,-0.002576,0.00250645,0.0789591
Basler_acA2040-35gm__23324651__20250619_100417385_0033.tiff,-90.9129,26.3384,871.651,49.623,10.1765,872.644,99.9381,-100.04,4.11752,141.466,0.0443215,-0.999778,-0.0208309,-0.0017846,0.0024801,0.0661507
Basler_acA2040-35gm__23324651__20250619_100417385_0034.tiff,-90.9129,26.3384,871.651,49.623,10.1765,872.644,99.9381,-100.04,4.11752,141.466,0.0443215,-0.999778,-0.0208309,-0.0017846,0.0024801,0.0941132
